contract_id,renewal_contract_id,buyer_key,category_label,start_date,age_months,declared_duration_months,dur_was_imputed,event,observed_duration_months,p_renewal_12m,p_renewal_24m,risk_tier,model_used,event_definition_note
BOAMP:21-121431,,SIREN:532458809,Telecom & Networks,2021-09-30,39.03,12.0,0,0,39.03,0.0155,0.0503,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-129937,,SIREN:214401093,IT Services & Consulting,2021-10-01,38.99,24.0,0,0,38.99,0.051,0.1311,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-130956,,SIREN:234400034,Software & Applications,2021-12-22,36.3,24.0,0,0,36.3,0.0294,0.0844,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-137487,BOAMP:22-93332,SIREN:546650169,IT Services & Consulting,2021-12-08,36.76,12.0,0,1,9.59,0.0586,0.1462,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-137461,,NAME:cnes terres de montaigu,Unknown,2021-10-15,38.53,12.0,0,0,38.53,0.0388,0.1056,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-141754,,SIREN:200071900,Software & Applications,2021-10-21,38.34,5.0,0,0,38.34,0.0231,0.0695,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-142218,BOAMP:23-87870,SIREN:234400034,Unknown,2022-03-10,33.74,12.0,0,1,15.51,0.0417,0.1118,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-142703,,NAME:chambre reg agri pays de la loire,Digital Workplace & Collaboration,2021-10-27,38.14,18.0,0,0,38.14,0.036,0.0994,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-144079,,NAME:ecole national sup d arts et metiers,Telecom & Networks,2021-10-28,38.11,24.0,0,0,38.11,0.0221,0.067,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-139944,,SIREN:200067346,IT Hardware & Equipment,2022-01-24,35.22,24.0,0,0,35.22,0.0359,0.0993,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-146075,,SIREN:214402042,IT Services & Consulting,2021-10-31,38.01,24.0,0,0,38.01,0.051,0.1311,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-148591,,SIREN:200083392,Telecom & Networks,2021-11-10,37.68,6.0,0,0,37.68,0.028,0.0813,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-148611,,SIREN:247200132,Unknown,2022-02-14,34.53,4.0,0,0,34.53,0.0459,0.1207,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-150615,,SIREN:832970024,IT Services & Consulting,2021-11-14,37.55,12.0,0,0,37.55,0.0586,0.1462,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-152470,,SIREN:214401093,Telecom & Networks,2021-11-17,37.45,24.0,0,0,37.45,0.013,0.0435,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-151331,,SIREN:831928452,Digital Workplace & Collaboration,2021-11-17,37.45,12.0,0,0,37.45,0.0388,0.1056,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-153244,,SIREN:180043010,IT Hardware & Equipment,2021-11-20,37.35,24.0,0,0,37.35,0.0334,0.0936,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-155430,,NAME:gpm de nantes st nazaire,Software & Applications,2021-11-26,37.16,8.0,0,0,37.16,0.0348,0.0966,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-161507,,NAME:sydela,Telecom & Networks,2022-01-27,35.12,24.0,0,0,35.12,0.0142,0.0467,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-159075,,SIREN:535164412,Unknown,2022-06-07,30.81,24.0,0,0,30.81,0.0395,0.1072,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-161904,BOAMP:22-90329,NAME:cd 44,IT Maintenance & Support,2022-03-09,33.77,12.0,0,1,11.5,0.0417,0.1118,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:21-170353,,NAME:le mans,Software & Applications,2022-06-02,30.98,12.0,0,0,30.98,0.0369,0.1014,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-7823,BOAMP:24-50959,SIREN:381053768,Telecom & Networks,2022-05-03,31.96,24.0,0,1,23.95,0.0239,0.0714,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-13142,BOAMP:23-63763,SIREN:234400034,IT Services & Consulting,2022-07-11,29.7,12.0,0,1,10.02,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-15926,,NAME:la garnache,Telecom & Networks,2022-01-31,34.99,3.0,0,0,34.99,0.0315,0.0892,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-12758,BOAMP:23-47137,SIREN:532458809,Cybersecurity,2022-06-17,30.49,12.0,0,1,13.04,0.0426,0.1138,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-15069,,SIREN:244900015,Telecom & Networks,2022-05-13,31.64,12.0,0,0,31.64,0.028,0.0812,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-19299,,SIREN:214400202,Cloud & Infrastructure,2022-07-08,29.8,24.0,0,0,29.8,0.0347,0.0964,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-21573,BOAMP:22-153504,NAME:nantes metropole,GIS & Mapping,2022-02-10,34.66,8.0,0,1,9.3,0.0438,0.1162,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-24571,,SIREN:233500016,IT Services & Consulting,2022-02-16,34.46,24.0,0,0,34.46,0.0546,0.1383,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-25102,,SIREN:234400034,Software & Applications,2022-02-19,34.36,12.0,0,0,8.67,0.0369,0.1014,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-24902,,SIREN:244900015,Cloud & Infrastructure,2022-02-21,34.3,7.0,0,0,34.3,0.0486,0.1262,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-28144,BOAMP:22-93332,SIREN:546650169,IT Services & Consulting,2022-02-23,34.23,12.0,0,1,7.06,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-28887,,NAME:soc publique reg abe de fontevraud,Telecom & Networks,2022-04-22,32.33,4.0,0,0,32.33,0.0311,0.0883,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-30678,,SIREN:225300011,Data & AI,2022-03-01,34.03,12.0,0,0,9.3,0.0417,0.1118,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-29878,,SIREN:234400034,Software & Applications,2022-07-11,29.7,12.0,0,0,29.7,0.0369,0.1014,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-32770,,SIREN:234400034,Software & Applications,2022-03-05,33.9,12.0,0,0,33.9,0.0369,0.1014,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-35887,,SIREN:200067635,Telecom & Networks,2022-06-21,30.35,12.0,0,0,30.35,0.028,0.0812,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-37294,,SIREN:100492784,Telecom & Networks,2022-03-16,33.54,24.0,0,0,33.54,0.0239,0.0714,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-39342,,SIREN:100492784,IT Services & Consulting,2022-03-16,33.54,24.0,0,0,33.54,0.0546,0.1383,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-38732,,NAME:crous de nantes,IT Services & Consulting,2022-05-20,31.41,12.0,0,0,31.41,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-39639,,SIREN:225300011,Digital Workplace & Collaboration,2022-03-17,33.51,12.0,0,0,8.77,0.0417,0.1118,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-38397,,SIREN:130023435,IT Services & Consulting,2022-03-17,33.51,12.0,0,0,33.51,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-39212,,NAME:nantes metropole,IT Services & Consulting,2022-03-18,33.48,24.0,0,0,33.48,0.0546,0.1383,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-41063,,SIREN:213500515,Unknown,2022-06-17,30.49,12.0,0,0,30.49,0.0417,0.1118,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-41300,,SIREN:535104756,IT Services & Consulting,2022-06-06,30.85,24.0,0,0,30.85,0.0546,0.1383,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-51860,,SIREN:228500013,IT Services & Consulting,2022-08-12,28.65,12.0,0,0,28.65,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-52158,,NAME:cd 44,IT Services & Consulting,2022-04-11,32.69,19.0,0,0,32.69,0.0578,0.1447,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-55032,,NAME:cd 44,IT Services & Consulting,2022-04-17,32.49,12.0,0,0,32.49,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-58525,,NAME:communes de nozay,IT Services & Consulting,2022-09-09,27.73,18.0,0,0,27.73,0.0585,0.146,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-61807,,NAME:cd 44,IT Services & Consulting,2022-04-29,32.1,12.0,0,0,32.1,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-64560,,NAME:insee,Cybersecurity,2022-08-16,28.52,12.0,0,0,28.52,0.0426,0.1138,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-66076,,NAME:le mans,Telecom & Networks,2022-05-11,31.7,12.0,0,0,31.7,0.028,0.0812,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-69952,,SIREN:234400034,IT Services & Consulting,2022-05-16,31.54,24.0,0,0,31.54,0.0546,0.1383,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-69458,,NAME:le mans,Telecom & Networks,2022-10-19,26.41,12.0,0,0,26.41,0.028,0.0812,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-72719,BOAMP:23-47137,SIREN:532458809,Cybersecurity,2022-08-04,28.91,12.0,0,1,11.47,0.0426,0.1138,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-73696,,NAME:ville du mans,Telecom & Networks,2022-08-16,28.52,12.0,0,0,28.52,0.028,0.0812,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-78731,,SIREN:214400558,Unknown,2022-06-05,30.88,12.0,0,0,30.88,0.0417,0.1118,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-83444,,SIREN:381053768,Software & Applications,2022-10-21,26.35,24.0,0,0,26.35,0.0317,0.0897,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-87982,,SIREN:264400136,IT Services & Consulting,2022-06-23,30.29,12.0,0,0,30.29,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-90330,,SIREN:860800077,IT Maintenance & Support,2022-06-30,30.06,12.0,0,0,30.06,0.0417,0.1118,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-90329,,NAME:cd 44,IT Maintenance & Support,2023-02-22,22.27,12.0,0,0,22.27,0.0432,0.115,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-93332,,SIREN:546650169,IT Services & Consulting,2022-09-26,27.17,12.0,0,0,27.17,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-94809,BOAMP:23-113446,NAME:com d agglo reg nazairienne estuaire,Software & Applications,2022-12-06,24.84,6.0,0,1,10.41,0.0397,0.1076,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-95015,BOAMP:23-104062,SIREN:234400034,Telecom & Networks,2022-07-09,29.76,12.0,0,1,12.45,0.028,0.0812,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-95969,,SIREN:194909701,Telecom & Networks,2022-07-10,29.73,6.0,0,0,29.73,0.0303,0.0865,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-99915,,NAME:ctre hosp universitaire angers,Cloud & Infrastructure,2023-01-01,23.98,12.0,0,0,23.98,0.0448,0.1183,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-101575,,SIREN:184503019,Data & AI,2022-07-20,29.4,18.0,0,0,29.4,0.0387,0.1054,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-102191,,NAME:rectorat division scus,Telecom & Networks,2022-07-24,29.27,1.0,0,0,29.27,0.0323,0.0911,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-102718,,SIREN:200078079,IT Services & Consulting,2022-11-28,25.1,12.0,0,0,25.1,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-105384,,SIREN:247200132,Unknown,2023-02-03,22.9,20.0,0,0,22.9,0.0406,0.1095,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-112462,,NAME:semitan,IT Services & Consulting,2022-08-17,28.48,3.0,0,0,28.48,0.0692,0.1665,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-118541,,NAME:dgac dsna,IT Services & Consulting,2022-09-02,27.96,12.0,0,0,27.96,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-120791,,SIREN:244900015,Telecom & Networks,2022-09-11,27.66,12.0,0,0,27.66,0.028,0.0812,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-123056,,NAME:de loire atlanti,IT Services & Consulting,2023-02-09,22.7,12.0,0,0,22.7,0.0668,0.1621,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-126881,,NAME:de loire atlanti,Telecom & Networks,2022-09-21,27.33,12.0,0,0,27.33,0.028,0.0812,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-128177,,SIREN:451518641,IT Services & Consulting,2022-12-13,24.61,12.0,0,0,24.61,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-134715,,NAME:de loire atlanti,Software & Applications,2022-10-07,26.81,12.0,0,0,26.81,0.0369,0.1014,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-141252,BOAMP:23-89292,SIREN:180043010,Digital Workplace & Collaboration,2022-10-20,26.38,12.0,0,1,8.28,0.0417,0.1118,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-141594,,SIREN:244900015,IT Services & Consulting,2022-10-21,26.35,12.0,0,0,26.35,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-144511,,NAME:ubs,Unknown,2022-10-28,26.12,6.0,0,0,26.12,0.0448,0.1184,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-148365,,NAME:le mans,Unknown,2023-06-02,18.99,12.0,0,0,18.99,0.0448,0.1183,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-150567,,NAME:geves,Cybersecurity,2022-11-12,25.62,12.0,0,0,25.62,0.0426,0.1138,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
