uid,id,nature,objet,codeCPV,procedure,dureeMois,dateNotification,datePublicationDonnees,montant,offresRecues,donneesActuelles,sourceDataset,acheteur_id,acheteur_nom,acheteur_departement_code,acheteur_categorie,titulaire_id,titulaire_typeIdentifiant,titulaire_nom,lieuExecution_code,lieuExecution_typeCode
194909701003032022204L1MS00100,2022204L1MS00100,Marché subséquent,Fourniture et pose de matériels audiovisuels,32321300,Procédure adaptée,4.0,2023-09-08,2023-12-14,8366.55,,True,scrap_marches-publics.info,19490970100303,UNIVERSITE D'ANGERS,49,,,,,49000,Code postal
194909701003032022204L1MS00200,2022204L1MS00200,Marché subséquent,Ms n° 2 Fourniture et pose de matériels audiovisuels,32321300,Procédure adaptée,2.0,2023-09-08,2023-12-12,9642.0,,True,scrap_marches-publics.info,19490970100303,UNIVERSITE D'ANGERS,49,,,,,49000,Code postal
194909701003032022204L1MS00300,2022204L1MS00300,Marché subséquent,MS n° 3 - Fourniture et pose de matériels audiovisuels,32321300,Procédure adaptée,2.0,2023-09-08,2023-12-12,27113.14,,True,scrap_marches-publics.info,19490970100303,UNIVERSITE D'ANGERS,49,,,,,49000,Code postal
2144018460001620230426145700,20230426145700,Accord-cadre,MISE EN OEUVRE ET MAINTENANCE D UN LOGICIEL DE GESTION DES RISQUES PROFESSIONNELS,48600000,Procédure adaptée,48.0,2023-09-06,2023-10-03,71000.0,,True,pes_marche_legacy,21440184600016,COMMUNE DE SAINT-NAZAIRE (MAIRIE),44,Commune,48860681500014,SIRET,ISIWARE (GROUPE ISILOG),44184,Code commune
55655032500030202396530200,202396530200,Marché,"Construction de 7 logements individuels locatifs sociaux - ""LA BEULOTIERE"" - 53410 BOURGNEUF-LA-FORET: Lot 2: RESEAUX DIVERS",32400000,Procédure adaptée,14.0,2023-09-06,2023-09-19,22293.0,,True,e-marchespublics.com_dematis,55655032500030,MEDUANE HABITAT,53,,42028706200012,SIRET,ELITEL RESEAUX,53410,Code postal
55655032500030202396530400,202396530400,Marché,"Construction de 7 logements individuels locatifs sociaux - ""LA BEULOTIERE"" - 53410 BOURGNEUF-LA-FORET: Lot 4: CONTROLE DES RESEAUX EP ET EU",32400000,Procédure adaptée,14.0,2023-09-06,2023-09-19,2412.0,,True,e-marchespublics.com_dematis,55655032500030,MEDUANE HABITAT,53,,49909251800038,SIRET,SAS A3 SN,53410,Code postal
1300297470001620232023F1757900,20232023F1757900,ACCORD-CADRE,"Fourniture de la plateforme libre ""Publik"" dédiée à la dématérialisation des processus métier, hébergement, support et prestations associées au profit de Nantes Université",48000000,Procédure adaptée,48.0,2023-09-05,2023-09-05,139999.0,,True,aife_dume,13002974700016,NANTES UNIVERSITE,44,,44317013900036,SIRET,ENTR'OUVERT,44,CODE DEPARTEMENT
24440064400013202306261404A00,202306261404A00,Accord-cadre,ACQUISITION DES DROITS D USAGE DE RESSOURCES BIBLIOGRAPHIQUES POUR TOUS SUPPORTS PERMETTANT L ENRICHISSEMENT DU CATALOGUE DES BIBLIOTHEQUES.,48160000,Appel d'offres ouvert,48.0,2023-09-05,2023-10-12,80000.0,,True,pes_marche_legacy,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,32578521000015,SIRET,ELECTRE,44184,Code commune
2672001600001320232023S1748600,20232023S1748600,MARCHE,"Abonnement au pack VIDAL Hoptimal (Consultation Vidal + mobile ; sécurisation DPI ), mise en place de connecteurs supplémentaires (API) et maintenance du progiciel VIDAL HOPTIMAL dont la société VIDAL le droit d’exclusivité pour des établissements du GHT",72500000,,48.0,2023-09-05,2023-09-05,213448.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,55208227300061,SIRET,VIDAL FRANCE,72,CODE DEPARTEMENT
2000535930001420232300130100,20232300130100,Marché,CH/INSTALLATION VIDEOPROTECTION SUR COMMUNE DE CHEMILLE,32323500,Appel d'offres ouvert,60.0,2023-09-04,2023-09-20,235171.0,,True,pes_marche_legacy,20005359300014,COMMUNE DE CHEMILLE-EN-ANJOU (MAIRIE),49,Commune,38941847600021,SIRET,SARL LERAY SECURITE,49120,Code postal
2000535930001420232300130100,20232300130100,Marché,CH/INSTALLATION VIDEOPROTECTION SUR COMMUNE DE CHEMILLE,32323500,Appel d'offres ouvert,60.0,2023-09-04,2023-09-20,235171.0,,True,scrap_marches-publics.info,20005359300014,COMMUNE DE CHEMILLE-EN-ANJOU (MAIRIE),49,Commune,,,,49120,Code postal
200096659000122023G2301400300,2023G2301400300,Accord-cadre,Acquisition et maintenance de bornes wifi,32412000,Procédure adaptée,1.0,2023-09-04,2023-09-05,90000.0,,True,pes_marche_legacy,20009665900012,CENTRE INTERCOMMUNAL D ACTION SOCIALE LA ROCHE-SUR-YON AGGLOMERATION,85,,49657315500348,SIRET,L'ETE,85000,Code postal
218501914005662023G2301400100,2023G2301400100,Accord-cadre,Acquisition et maintenance de bornes wifi,32412000,Procédure adaptée,1.0,2023-09-04,2023-09-05,70000.0,,True,pes_marche_legacy,21850191400566,COMMUNE DE LA ROCHE-SUR-YON (MAIRIE),85,Commune,49657315500348,SIRET,L'ETE,85000,Code postal
248500589003172023G23014A00,2023G23014A00,Accord-cadre,ACQUISITION ET MAINTENANCE DE BORNES WIFI,32412000,Procédure adaptée,1.0,2023-09-04,2023-09-05,49000.0,,True,pes_marche_legacy,24850058900317,LA ROCHE-SUR-YON AGGLOMERATION,85,Groupement de communes,49657315500348,SIRET,L'ETE,85000,Code postal
2672001600001320232023F1747700,20232023F1747700,ACCORD-CADRE,"Maintenance des Suites Progicielles de MAINCARE, l’Acquisition de licences complémentaires et de prestations associées pour le GHT 72 - Maintenance SIT",48000000,,48.0,2023-09-04,2023-09-04,847109.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,41487617700075,SIRET,DOCAPOSTE SANTE,72,CODE DEPARTEMENT
2672001600001320232023F1747800,20232023F1747800,ACCORD-CADRE,"Maintenance des Suites Progicielles de MAINCARE, l’Acquisition de licences complémentaires et de prestations associées pour le GHT 72 - Maintenance M-GAM – EVOLUANCE PATIENT – M-REFERENCE– M-GEF",48000000,,48.0,2023-09-04,2023-09-04,240540.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,41487617700075,SIRET,DOCAPOSTE SANTE,72,CODE DEPARTEMENT
2672001600001320232023F1747900,20232023F1747900,ACCORD-CADRE,"Maintenance des Suites Progicielles de MAINCARE, l’Acquisition de licences complémentaires et de prestations associées pour le GHT 72 - Maintenance CORA – QUALILABO – M-GEDOC – M-EVA",48000000,,48.0,2023-09-04,2023-09-04,297000.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,41487617700075,SIRET,DOCAPOSTE SANTE,72,CODE DEPARTEMENT
2144018460001620230510094201,20230510094201,Accord-cadre,MIGRATION MAINTENANCE ASSISTANCE ET PRESTATIONS ASSOCIEES,48219300,Marché négocié sans publicité ni mise en concurrence préalable,48.0,2023-09-01,2023-09-01,71000.0,,True,pes_marche_legacy,21440184600016,COMMUNE DE SAINT-NAZAIRE (MAIRIE),44,Commune,49876575900036,SIRET,COSMOS CONSULTING,44184,Code commune
224400028000112023S00029,2023S00029,Marché,Prestations d’assistance à maitrise d’oeuvre sur les projets inscrits au portefeuille 2023 liés au domaine de la solidarité,72600000,,18.0,2023-09-01,2024-10-06,250000.0,4.0,True,atexo_loire_atlantique,22440002800011,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,44,Département,70204275500182,SIRET,CGI FRANCE,44,Code département
2672001600001320232023S1726600,20232023S1726600,ACCORD-CADRE,"Abonnement, assistance et maintenance des logiciels SESAME dont la société Atout Majeur Concept a le droit d’exclusivité. - Pour le PHGNS",72268000,,48.0,2023-09-01,2023-09-01,60000.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,48211438600048,SIRET,SAS ATOUT MAJEUR CONCEPT (ATOUT MAJEUR CONCEPT),72,CODE DEPARTEMENT
200068955000182021-1401,2021-1401,Marché,EXTENSION MODULE LOGICIEL DROIT DES SOLS,48920000,Procédure adaptée,36.0,2023-08-31,,42255.02,,True,pes_marche_legacy,20006895500018,ANJOU LOIR ET SARTHE,49,Groupement de communes,34054699300320,SIRET,NEXPUBLICA FRANCE (SCETORG),49125,Code postal
2172015400001020232023LF01100,20232023LF01100,Marché,REFECTION RESEAUX AEP ET EU BD FOCH ET MONTREAL,32400000,Appel d'offres ouvert,4.0,2023-08-29,2023-09-20,848458.33,,True,pes_marche_legacy,21720154000010,COMMUNE DE LA FLECHE (MAIRIE),72,Commune,55615017500280,SIRET,PIGEON TP LOIRE ANJOU,72200,Code postal
2172015400001020232023LF01100,20232023LF01100,Marché,REFECTION RESEAUX AEP ET EU BD FOCH ET MONTREAL,32400000,Appel d'offres ouvert,4.0,2023-08-29,2023-09-20,848458.33,,True,scrap_marches-publics.info,21720154000010,COMMUNE DE LA FLECHE (MAIRIE),72,Commune,,,,72200,Code postal
288500010000132023MA23130100,2023MA23130100,Marché,Fourniture de drones et prestations associées pour le SDIS de la Vendée: Lot 1: Fourniture de 12 drones de reconnaissance légers,35000000,Procédure adaptée,1.0,2023-08-24,2023-08-25,35988.0,,True,e-marchespublics.com_dematis,28850001000013,SCE DEPARTEMENTAL INCENDIE ET SECOURS,85,,82858426800035,SIRET,FORSUCCES (AXIALE),85,Code département
288500010000132023MA23130101,2023MA23130101,Marché,Fourniture de drones et prestations associées pour le SDIS de la Vendée: Lot 1: Fourniture de 12 drones de reconnaissance légers,35000000,Procédure adaptée,1.0,2023-08-24,2023-08-25,35988.0,,True,e-marchespublics.com_dematis,28850001000013,SCE DEPARTEMENTAL INCENDIE ET SECOURS,85,,82858426800035,SIRET,FORSUCCES (AXIALE),85,Code département
2672001600001320232023S1663200,20232023S1663200,MARCHE,Mise à disposition d’un accès internet par un portail captif et les services associés pour le CHM,72400000,Procédure adaptée,60.0,2023-08-17,2023-08-17,45244.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,44175761400001,HORS_UE,,72,CODE DEPARTEMENT
2672001600001320232023S1633000,20232023S1633000,ACCORD-CADRE,"Abonnement, assistance et maintenance du logiciel Sapanet pour le CHM",72500000,,48.0,2023-08-16,2023-08-16,83878.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,38888534500032,SIRET,IN LOG,72,CODE DEPARTEMENT
244400404001292023S00033,2023S00033,Marché,Relance - Hébergement du logiciel de gestion des carburants GIR Titan-Hypérion et communications GPRS des bornes pour le compte de Nantes Métropole,72267100,,48.0,2023-08-09,2024-10-06,,1.0,True,atexo_nantes_metro,24440040400129,METROPOLE NANTES METROPOLE,44,Groupement de communes,31365916100050,SIRET,GIAUME INDUSTRIE ET RECHERCHE,44,Code département
2644001360047120232023S1910100,20232023S1910100,MARCHE,PRESTATIONS DE MAINTENANCE DES LOGICIELS CVI POUR LE CHU DE NANTES,72000000,,48.0,2023-08-09,2023-08-09,51197.0,,True,aife_dume,26440013600471,CHU NANTES (DIRECTION GENERALE),44,Établissement hospitalier,849228598000171,HORS_UE,,44,CODE DEPARTEMENT
200071553000162023COM0100,2023COM0100,Marché,REFONTE DU SITE INTERNET ET CRÉATION D?UN INTRANET LOIRE LAYON AUBANCE,72000000,Procédure adaptée,48.0,2023-08-08,2023-10-26,36540.0,,True,pes_marche_legacy,20007155300016,CC LOIRE LAYON AUBANCE,49,Groupement de communes,43433052800044,SIRET,INOVAGORA,49170,Code postal
2672001600001320232023S1362900,20232023S1362900,ACCORD-CADRE,Acquisition de modules et/ou licences complémentaires et maintenance du progiciel LOGOSw dont la société LOGOSw Distribution a le droit d’exclusivité. - Pour le CHM.,72500000,,48.0,2023-08-08,2023-08-08,80000.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,53440513900039,SIRET,LOGOS W DISTRIBUTION,72,CODE DEPARTEMENT
24440064400013202305021609,202305021609,Marché,SYSTEME DE GESTION DES TERMINAUX PUBLICS POUR LE RESEAU BIBLIOTHEQUES DE LA CARENE  RELANCE DE LA CONSULTATION N 20222061514MC,48160000,Procédure adaptée,48.0,2023-08-07,2024-02-05,200000.0,1.0,True,pes_marche_2024,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,44993974300026,SIRET,AESIS CONSEIL,44168,Code commune
2444006440001320230502160900,20230502160900,Accord-cadre,SYSTEME DE GESTION DES TERMINAUX PUBLICS POUR LE RESEAU BIBLIOTHEQUES DE LA CARENE  RELANCE DE LA CONSULTATION N 20222061514MC,48160000,Procédure adaptée,48.0,2023-08-07,2024-02-05,200000.0,,True,pes_marche_legacy,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,44993974300026,SIRET,AESIS CONSEIL,44168,Code commune
25720054300037202323-700,202323-700,Marché,MAINTENANCE ET PRESTATIONS COMPLEMENTAIRES POUR LES LOGICIELS E-GEE,48000000,Marché négocié sans publicité ni mise en concurrence préalable,40.0,2023-08-04,2023-12-13,410000.0,,True,pes_marche_legacy,25720054300037,SYNDICAT INTER-COLLECTIVITES DES EAUX DE LA REGION MANCELLE,72,Syndicat mixte,44935784700028,SIRET,E-GEE SA,72700,Code postal
2649000360001520232023F1798100,20232023F1798100,ACCORD-CADRE,"Prestations de maintenance préventive, corrective et fourniture de pièces détachées pour les extincteurs, RIA, colonnes sèches et poteaux incendie des établissements du GHT 49 - Fourniture et maintenance des extincteurs (zone 02)",35110000,Appel d'offres ouvert,48.0,2023-08-04,2023-08-04,72000.0,,True,aife_dume,26490003600015,CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS,49,Établissement hospitalier,34059336700030,SIRET,ASSISTANCE PROTECTION SECURITE SERVICES,49,CODE DEPARTEMENT
2649000360001520232023F1798200,20232023F1798200,ACCORD-CADRE,"Prestations de maintenance préventive, corrective et fourniture de pièces détachées pour les extincteurs, RIA, colonnes sèches et poteaux incendie des établissements du GHT 49 - Fourniture et maintenance des extincteurs (zone 03)",35110000,Appel d'offres ouvert,48.0,2023-08-04,2023-08-04,116000.0,,True,aife_dume,26490003600015,CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS,49,Établissement hospitalier,34059336700030,SIRET,ASSISTANCE PROTECTION SECURITE SERVICES,49,CODE DEPARTEMENT
224400028000112023S00030,2023S00030,Marché,Mise en oeuvre du connecteur entre le module CPTA V5 et GRAND ANGLE,72600000,,6.0,2023-08-03,2024-10-06,8280.0,1.0,True,atexo_loire_atlantique,22440002800011,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,44,Département,38251931200138,SIRET,ARCHE MC2,44,Code département
288500010000132023MA23130200,2023MA23130200,Marché,Fourniture de drones et prestations associées pour le SDIS de la Vendée: Lot 2: Fourniture de 3 drones avec capacité d’emport de c,35000000,Procédure adaptée,1.0,2023-08-03,2023-08-25,122486.0,,True,e-marchespublics.com_dematis,28850001000013,SCE DEPARTEMENTAL INCENDIE ET SECOURS,85,,85049257000039,SIRET,FLYING EYE,85,Code département
224400028000112023S00028,2023S00028,Marché,Prestations d’assistance à maitrise d’ouvrage pour la réalisation d’étude préalable à la mise en place d’outils divers de gestion pour les différents métiers du Département de Loire-Atlantique (hors secteur social),72600000,,18.0,2023-08-02,2024-10-06,400000.0,4.0,True,atexo_loire_atlantique,22440002800011,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,44,Département,43322484700114,SIRET,WAVESTONE ADVISORS,44,Code département
214401622000112023qNCSPNCDtt00,2023qNCSPNCDtt00,MARCHE,TMA Salvia-Tierce maintenance applicative du logiciel Salvia Financements ainsi que des prestations et fournitures ponctuelles pour la mairie de Saint-Herblain,72267000,Marché public négocié sans publicité ni mise en concurrence préalable,48.0,2023-08-01,2023-01-31,60000.0,,True,aife_dume,21440162200011,COMMUNE DE SAINT-HERBLAIN (MAIRIE),44,Commune,79196076800046,SIRET,SALVIA DEVELOPPEMENT,44,CODE DEPARTEMENT
214401846000162023031314MV00,2023031314MV00,Accord-cadre,ASSISTANCE A MAITRISE D OUVRAGE POUR ELABORER UNE STRATEGIE SUR LES PRATIQUES COLLABORATIVES,72220000,Procédure adaptée,48.0,2023-07-28,2023-10-13,100000.0,,True,pes_marche_legacy,21440184600016,COMMUNE DE SAINT-NAZAIRE (MAIRIE),44,Commune,82248251900029,SIRET,WILLING,44184,Code commune
214401846000162023031314MV00,2023031314MV00,Accord-cadre,ASSISTANCE A MAITRISE D OUVRAGE POUR ELABORER UNE STRATEGIE SUR LES PRATIQUES COLLABORATIVES,72220000,Procédure adaptée,48.0,2023-07-28,2023-10-13,100000.0,,True,pes_marche_legacy,21440184600016,COMMUNE DE SAINT-NAZAIRE (MAIRIE),44,Commune,91830323100016,SIRET,TRIBU CONSEIL,44184,Code commune
24440061000055202323043200,202323043200,Accord-cadre,MPA23043_LOT2_MS1_MATERIEL_TELEPHONIQUE,32250000,Procédure adaptée,12.0,2023-07-28,2023-08-25,55000.0,,True,pes_marche_legacy,24440061000055,COMMUNAUTE D'AGGLOMERATION DE LA PRESQU'ILE DE GUERANDE ATLANTIQUE,44,Groupement de communes,80751064900047,SIRET,OLINN MOBILE,44097,Code commune
24440061000055202323043300,202323043300,Accord-cadre,MPA23043_LOT3_MS1_MATERIEL_VISIOCONFERENCE,32232000,Procédure adaptée,12.0,2023-07-28,2023-08-25,55000.0,,True,pes_marche_legacy,24440061000055,COMMUNAUTE D'AGGLOMERATION DE LA PRESQU'ILE DE GUERANDE ATLANTIQUE,44,Groupement de communes,51081940200023,SIRET,CONNEXING,44097,Code commune
244400644000132023031314MV00,2023031314MV00,Accord-cadre,PRATIQUES COLLABORATIVES,72220000,Procédure adaptée,48.0,2023-07-28,2023-10-13,100000.0,,True,pes_marche_legacy,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,91830323100016,SIRET,TRIBU CONSEIL,44168,Code commune
244400644000132023031314MV00,2023031314MV00,Accord-cadre,PRATIQUES COLLABORATIVES,72220000,Procédure adaptée,48.0,2023-07-28,2023-10-13,100000.0,,True,pes_marche_legacy,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,82248251900029,SIRET,WILLING,44168,Code commune
450452115000302023e9flg0000000,2023e9flg0000000,Accord-cadre,"ACCORD-CADRE POUR LA MISE EN PLACE, LE DEPLOIEMENT ET LA MAINTENANCE D’UN NOUVEAU SYSTEME nINFORMATIQUE",48000000,Procédure adaptée,12.0,2023-07-28,2023-08-04,60000.0,,True,scrap_marches-securises.fr,45045211500030,S.A.M.O.A. SOC AMENA METR OUEST ATLANT,44,,42139904900053,SIRET,LENI (LENI - EXHIBIS - LENI AZUR - AUDIOEVENTS),44200,Code Postal
200055820000192024VIDEO00,2024VIDEO00,Marché,"FOURNITURE, MISE EN OEUVRE ET MAINTENANCE D’UN SYSTEME DE VIDEOPROTECTION URBAINE",35123500,Procédure adaptée,7.0,2023-07-27,2024-02-07,121643.34,,True,pes_marche_legacy,20005582000019,COMMUNE DE VAIR-SUR-LOIRE (MAIRIE),44,Commune,43408539500458,SIRET,SPIE CITYNETWORKS,44150,Code postal
224400028000112023S00019,2023S00019,Marché,"Prestations d’assistance à maîtrise d’œuvre sur les projets inscrits au portefeuille 2023 correspondant à des besoins techniques (SIG, GED, architecture technique)",72600000,,18.0,2023-07-27,2024-10-06,290000.0,3.0,True,atexo_loire_atlantique,22440002800011,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,44,Département,30906508400068,SIRET,APSIDE,44,Code département
24440061000055202323055A00,202323055A00,Accord-cadre,MPA23055A_FOURNITURE_DE_MODULES_PRESTATIONS_ET_MAINTENANCE_DE_LA_SOLUTION_IXBUS,72267100,Procédure adaptée,48.0,2023-07-27,2023-08-24,160000.0,,True,pes_marche_legacy,24440061000055,COMMUNAUTE D'AGGLOMERATION DE LA PRESQU'ILE DE GUERANDE ATLANTIQUE,44,Groupement de communes,33914472700049,SIRET,SRCI,44097,Code commune
214401903001552023202302200ST00,2023202302200ST00,Marché,REMPLACEMENT DE VISIOPHONE DANS LES GROUPES SCOLAIRES,32360000,Procédure adaptée,5.0,2023-07-26,2023-11-06,72999.0,,True,e-marchespublics.com_dematis,21440190300155,COMMUNE DE SAINT-SEBASTIEN-SUR-LOIRE (MAIRIE),44,Commune,38133958900057,SIRET,SOCIETE D'APPLICATIONS TELEMATIQUES DE L'OUEST SATO,44230,Code postal
2272000290001420232311000,20232311000,Accord-cadre,Intégration déploiement maint. du numérique dans les collèges du Département,72100000,Appel d'offres ouvert,39.0,2023-07-25,2023-08-10,7500000.0,,True,pes_marche_legacy,22720002900014,DEPARTEMENT DE LA SARTHE,72,Département,41772755900037,SIRET,KOESIO CORPORATE TECHNOLOGIES (KOESIO),72,Code département
244400404001292023F00034,2023F00034,Marché,"Acquisition et mise en oeuvre d’une solution intégrée de préparation et de suivi des assemblées de Nantes Métropole, Ville de Nantes et CCAS pour le compte du groupement de commandes informatiques",48000000,Procédure avec négociation,59.0,2023-07-25,2024-10-06,,4.0,True,atexo_nantes_metro,24440040400129,METROPOLE NANTES METROPOLE,44,Groupement de communes,38461703100057,SIRET,DIGITECH,44,Code département
