contract_id,source,buyer_key,buyer_key_type,buyer_name,SIREN,SIRET,segment,cpv_generic,cpv_div2,source_date,start_date,declared_duration_months,duration_imputed_flag,estimated_end_date,event,observed_duration_months,censoring_duration_months,renewal_duration_months,renewal_contract_id,text_similarity,cpv_score,temporal_score,composite_score,score_margin,candidate_rank,link_method,event_definition,is_censored
BOAMP:22-87982,BOAMP_CURRENT,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,264400136,,IT Services & Consulting,False,72.0,2022-06-23,2022-06-23,12.0,False,2023-06-23,0,48.52,48.52,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-90330,BOAMP_CURRENT,SIREN:860800077,SIREN_ENRICHED,Loire Atlantique développement,860800077,,IT Maintenance & Support,False,72.0,2022-09-20,2022-09-20,12.0,False,2023-09-20,0,45.6,45.6,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-90329,BOAMP_CURRENT,NAME:cd 44,NAME,CD 44,,,IT Maintenance & Support,False,72.0,2023-02-22,2023-02-22,12.0,False,2024-02-22,0,40.51,40.51,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-92345,BOAMP_CURRENT,NAME:gpm nantes st nazaire,NAME,GPM de Nantes - St Nazaire,,,Software & Applications,False,48.0,2022-09-22,2022-09-22,36.0,False,2025-09-22,0,45.53,45.53,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-92599,BOAMP_CURRENT,SIREN:214400475,SIREN_ENRICHED,Mairie de Coueron,214400475,,Unknown,False,31.0,2022-07-03,2022-07-03,36.0,False,2025-07-03,0,48.19,48.19,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-93332,BOAMP_CURRENT,SIREN:546650169,SIREN_ENRICHED,Vendée Expansion,546650169,,IT Services & Consulting,False,72.0,2022-09-26,2022-09-26,12.0,False,2023-09-26,0,45.4,45.4,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-94809,BOAMP_CURRENT,NAME:com agglo reg nazairienne estuaire,NAME,COM D AGGLO REG NAZAIRIENNE ESTUAIRE,,,Software & Applications,False,48.0,2022-12-06,2022-12-06,6.0,False,2023-06-06,0,43.07,43.07,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-95663,BOAMP_CURRENT,NAME:cd 44,NAME,CD 44,,,Cybersecurity,False,35.0,2022-07-09,2022-07-09,24.0,False,2024-07-09,0,48.0,48.0,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-95015,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,Telecom & Networks,False,32.0,2022-07-09,2022-07-09,12.0,False,2023-07-09,0,48.0,48.0,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-95969,BOAMP_CURRENT,SIREN:194909701,SIREN_ENRICHED,Université d'Angers,194909701,,Telecom & Networks,False,32.0,2023-02-28,2023-02-28,6.0,False,2023-08-28,0,40.31,40.31,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-98192,BOAMP_CURRENT,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,228500013,,IT Services & Consulting,False,72.0,2022-07-12,2022-07-12,24.0,False,2024-07-12,0,47.9,47.9,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-99915,BOAMP_CURRENT,NAME:ctre hosp universitaire angers,NAME,CTRE HOSP UNIVERSITAIRE ANGERS,,,Cloud & Infrastructure,False,45.0,2023-01-01,2023-01-01,12.0,False,2024-01-01,0,42.21,42.21,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-101575,BOAMP_CURRENT,SIREN:184503019,SIREN_ENRICHED,Agence de l'eau Loire-Bretagne,184503019,,Data & AI,False,72.0,2022-07-20,2022-07-20,18.0,False,2024-01-20,0,47.63,47.63,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-102191,BOAMP_CURRENT,NAME:rectorat division scus,NAME,Rectorat Division Scus,,,Telecom & Networks,False,32.0,2022-07-24,2022-07-24,1.0,False,2022-08-24,0,47.5,47.5,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-102718,BOAMP_CURRENT,SIREN:200078079,SIREN_ENRICHED,Commune de VALLONS-DE-L'ERDRE,200078079,,IT Services & Consulting,False,72.0,2022-11-28,2022-11-28,12.0,False,2023-11-28,0,43.33,43.33,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-105832,BOAMP_CURRENT,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,228500013,,Digital Workplace & Collaboration,False,72.0,2022-07-28,2022-07-28,36.0,False,2025-07-28,0,47.37,47.37,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-104764,BOAMP_CURRENT,NAME:semitan,NAME,SEMITAN,,,Digital Workplace & Collaboration,False,72.0,2022-12-05,2022-12-05,24.0,False,2024-12-05,0,43.1,43.1,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-105384,BOAMP_CURRENT,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,247200132,,Unknown,False,39.0,2023-02-03,2023-02-03,20.0,False,2024-10-03,0,41.13,41.13,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-112462,BOAMP_CURRENT,NAME:semitan,NAME,SEMITAN,,,IT Services & Consulting,False,72.0,2022-08-17,2022-08-17,3.0,False,2022-11-17,0,46.71,46.71,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-113812,BOAMP_CURRENT,NAME:semitan mandataire nantes metropole,NAME,SEMITAN mandataire de Nantes Métropole,,,IT Services & Consulting,False,72.0,2023-02-15,2023-02-15,24.0,False,2025-02-15,0,40.74,40.74,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-115191,BOAMP_CURRENT,SIREN:381053768,SIREN_ENRICHED,La Cité des Congrès de Nantes,381053768,,Telecom & Networks,False,32.0,2023-01-10,2023-01-10,24.0,False,2025-01-10,0,41.92,41.92,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-118541,BOAMP_CURRENT,NAME:dgac dsna,NAME,DGAC DSNA,,,IT Services & Consulting,False,72.0,2022-09-02,2022-09-02,12.0,False,2023-09-02,0,46.19,46.19,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-120001,BOAMP_CURRENT,NAME:conseil departemental loire atlanti,NAME,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,,,Telecom & Networks,False,32.0,2022-09-06,2022-09-06,36.0,False,2025-09-06,0,46.06,46.06,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-121360,BOAMP_CURRENT,SIREN:225300011,SIREN_ENRICHED,DEPARTEMENT DE LA MAYENNE,225300011,,IT Services & Consulting,False,72.0,2022-09-09,2022-09-09,24.0,False,2024-09-09,0,45.96,45.96,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-120791,BOAMP_CURRENT,SIREN:244900015,SIREN_ENRICHED,Angers Loire Métropole,244900015,,Telecom & Networks,False,32.0,2023-01-30,2023-01-30,12.0,False,2024-01-30,0,41.26,41.26,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-123056,BOAMP_CURRENT,NAME:conseil departemental loire atlanti,NAME,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,,,IT Services & Consulting,False,72.0,2023-02-09,2023-02-09,12.0,False,2024-02-09,0,40.93,40.93,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-124106,BOAMP_CURRENT,SIREN:194909701,SIREN_ENRICHED,Université d'Angers,194909701,,Telecom & Networks,False,32.0,2022-09-17,2022-09-17,36.0,False,2025-09-17,0,45.7,45.7,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-126881,BOAMP_CURRENT,NAME:conseil departemental loire atlanti,NAME,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,,,Telecom & Networks,False,32.0,2022-09-21,2022-09-21,12.0,False,2023-09-21,0,45.57,45.57,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-127675,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,Telecom & Networks,False,32.0,2023-01-05,2023-01-05,24.0,False,2025-01-05,0,42.08,42.08,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-128177,BOAMP_CURRENT,SIREN:451518641,SIREN_ENRICHED,VENDEE,451518641,,IT Services & Consulting,False,72.0,2022-12-13,2022-12-13,12.0,False,2023-12-13,0,42.84,42.84,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-130653,BOAMP_CURRENT,SIREN:264901893,SIREN_ENRICHED,CENTRE COMMUNAL D ACTION SOCIALE,264901893,,Software & Applications,False,48.0,2022-09-29,2022-09-29,24.0,False,2024-09-29,0,45.3,45.3,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-134715,BOAMP_CURRENT,NAME:conseil departemental loire atlanti,NAME,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,,,Software & Applications,False,48.0,2022-10-07,2022-10-07,12.0,False,2023-10-07,0,45.04,45.04,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-133794,BOAMP_CURRENT,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,794304097,,IT Services & Consulting,False,72.0,2022-10-08,2022-10-08,36.0,False,2025-10-08,0,45.01,45.01,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-141252,BOAMP_CURRENT,SIREN:180043010,SIREN_ENRICHED,Réseau Canopé,180043010,,Digital Workplace & Collaboration,False,72.0,2022-10-20,2022-10-20,12.0,False,2023-10-20,0,44.61,44.61,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-140992,BOAMP_CURRENT,SIREN:214401432,SIREN_ENRICHED,COMMUNE DE REZE,214401432,,IT Services & Consulting,False,72.0,2022-10-20,2022-10-20,36.0,False,2025-10-20,0,44.61,44.61,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-141594,BOAMP_CURRENT,SIREN:244900015,SIREN_ENRICHED,Angers Loire Métropole,244900015,,IT Services & Consulting,False,72.0,2022-10-21,2022-10-21,12.0,False,2023-10-21,0,44.58,44.58,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-142509,BOAMP_CURRENT,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,794304097,,Software & Applications,True,48.0,2022-10-24,2022-10-24,36.0,False,2025-10-24,0,44.48,44.48,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-144511,BOAMP_CURRENT,NAME:ubs,NAME,UBS,,,Unknown,False,38.0,2022-10-28,2022-10-28,6.0,False,2023-04-28,1,3.02,,3.02,BOAMP:23-12742,0.93687,0.0,0.75186,0.65186,0.25558,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:22-148365,BOAMP_CURRENT,NAME:ch mans,NAME,CH LE MANS,,,Unknown,False,50.0,2023-06-02,2023-06-02,12.0,False,2024-06-02,0,37.22,37.22,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-150567,BOAMP_CURRENT,NAME:geves,NAME,GEVES,,,Cybersecurity,False,35.0,2023-07-11,2023-07-11,12.0,False,2024-07-11,0,35.94,35.94,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-153148,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,IT Services & Consulting,False,72.0,2022-11-19,2022-11-19,5.0,False,2023-04-19,0,43.63,43.63,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-159813,BOAMP_CURRENT,SIREN:391722881,SIREN_ENRICHED,GIE SESAM Vitale,391722881,,IT Services & Consulting,False,72.0,2022-12-04,2022-12-04,24.0,False,2024-12-04,1,12.48,,12.48,BOAMP:23-115723,0.80454,1.0,0.0403,0.72597,,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:22-162609,BOAMP_CURRENT,SIREN:244900015,SIREN_ENRICHED,Angers Loire Métropole,244900015,,Software & Applications,False,48.0,2022-12-09,2022-12-09,12.0,False,2023-12-09,0,42.97,42.97,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-162095,BOAMP_CURRENT,SIREN:225300011,SIREN_ENRICHED,DEPARTEMENT DE LA MAYENNE,225300011,,IT Services & Consulting,False,72.0,2023-02-23,2023-02-23,12.0,False,2024-02-23,0,40.47,40.47,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-165707,BOAMP_CURRENT,NAME:ch mans,NAME,CH LE MANS,,,Cybersecurity,False,72.0,2022-12-15,2022-12-15,12.0,False,2023-12-15,0,42.77,42.77,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-166698,BOAMP_CURRENT,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,228500013,,IT Services & Consulting,False,72.0,2023-04-28,2023-04-28,24.0,False,2025-04-28,0,38.37,38.37,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-166133,BOAMP_CURRENT,NAME:gie epl vendee,NAME,GIE des EPL de Vendée,,,Software & Applications,True,48.0,2022-12-18,2022-12-18,12.0,False,2023-12-18,0,42.67,42.67,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-166149,BOAMP_CURRENT,NAME:gie epl vendee,NAME,GIE des EPL de Vendée,,,Software & Applications,False,48.0,2023-02-20,2023-02-20,2.0,False,2023-04-20,0,40.57,40.57,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:22-169110,BOAMP_CURRENT,NAME:shema,NAME,SHEMA,,,Data & AI,True,45.0,2023-03-20,2023-03-20,16.0,False,2024-07-20,0,39.65,39.65,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-2072,BOAMP_CURRENT,SIREN:214400202,SIREN_ENRICHED,Ville de Bouguenais,214400202,,Digital Workplace & Collaboration,False,72.0,2023-04-19,2023-04-19,12.0,False,2024-04-19,0,38.67,38.67,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-12742,BOAMP_CURRENT,NAME:ubs,NAME,UBS,,,Unknown,False,43.0,2023-01-28,2023-01-28,4.0,False,2023-05-28,0,41.33,41.33,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-12419,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,Digital Workplace & Collaboration,False,72.0,2023-05-31,2023-05-31,12.0,False,2024-05-31,0,37.29,37.29,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-16483,BOAMP_CURRENT,SIREN:798203576,SIREN_ENRICHED,SPL EAU DU BASSIN RENNAIS,798203576,,IT Services & Consulting,False,72.0,2023-02-03,2023-02-03,30.0,False,2025-08-03,0,41.13,41.13,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-20260,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,IT Services & Consulting,True,72.0,2023-02-12,2023-02-12,12.0,False,2024-02-12,0,40.83,40.83,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-20884,BOAMP_CURRENT,NAME:cnieg,NAME,CNIEG,,,IT Services & Consulting,False,72.0,2023-10-06,2023-10-06,24.0,False,2025-10-06,0,33.08,33.08,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-22379,BOAMP_CURRENT,NAME:ctre hosp universitaire angers,NAME,CTRE HOSP UNIVERSITAIRE ANGERS,,,Telecom & Networks,False,32.0,2023-04-21,2023-04-21,12.0,False,2024-04-21,0,38.6,38.6,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-24020,BOAMP_CURRENT,SIREN:214900995,SIREN_ENRICHED,Ville de Cholet,214900995,,Cybersecurity,False,35.0,2023-05-11,2023-05-11,12.0,False,2024-05-11,0,37.94,37.94,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-30054,BOAMP_CURRENT,SIREN:224900019,SIREN_ENRICHED,Département de Maine-et-Loire,224900019,,Cybersecurity,True,35.0,2023-03-07,2023-03-07,3.0,False,2023-06-07,0,40.08,40.08,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-32316,BOAMP_CURRENT,NAME:communaute agglomeration niortais,NAME,Communauté d'agglomération du Niortais,,,Telecom & Networks,True,32.0,2023-03-09,2023-03-09,24.0,False,2025-03-09,0,40.01,40.01,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-31948,BOAMP_CURRENT,NAME:soc publique reg abe fontevraud,NAME,SOC PUBLIQUE REG ABE DE FONTEVRAUD,,,Telecom & Networks,False,32.0,2023-05-11,2023-05-11,4.0,False,2023-09-11,0,37.94,37.94,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-38767,BOAMP_CURRENT,SIREN:391722881,SIREN_ENRICHED,GIE SESAM Vitale,391722881,,IT Services & Consulting,False,72.0,2023-03-24,2023-03-24,24.0,False,2025-03-24,0,39.52,39.52,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-41648,BOAMP_CURRENT,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,228500013,,IT Services & Consulting,False,72.0,2023-03-28,2023-03-28,24.0,False,2025-03-28,0,39.39,39.39,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-41937,BOAMP_CURRENT,SIREN:451518641,SIREN_ENRICHED,VENDEE,451518641,,IT Services & Consulting,True,72.0,2023-06-27,2023-06-27,12.0,False,2024-06-27,0,36.4,36.4,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-42778,BOAMP_CURRENT,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,264400136,,Digital Workplace & Collaboration,False,72.0,2023-04-01,2023-04-01,12.0,False,2024-04-01,0,39.26,39.26,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-43763,BOAMP_CURRENT,NAME:cnieg,NAME,CNIEG,,,IT Services & Consulting,False,72.0,2023-06-29,2023-06-29,24.0,False,2025-06-29,0,36.33,36.33,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-43939,BOAMP_CURRENT,SIREN:244900015,SIREN_ENRICHED,Angers Loire Métropole,244900015,,IT Services & Consulting,False,72.0,2023-11-20,2023-11-20,24.0,False,2025-11-20,0,31.6,31.6,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-43054,BOAMP_CURRENT,SIREN:224900019,SIREN_ENRICHED,Département de Maine-et-Loire,224900019,,IT Services & Consulting,False,72.0,2023-06-02,2023-06-02,24.0,False,2025-06-02,0,37.22,37.22,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-47137,BOAMP_CURRENT,SIREN:532458809,SIREN_ENRICHED,Ville d'Angers,532458809,,Cybersecurity,False,35.0,2023-07-19,2023-07-19,12.0,False,2024-07-19,0,35.68,35.68,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-48831,BOAMP_CURRENT,SIREN:214401093,SIREN_ENRICHED,COMMUNE DE NANTES,214401093,,Telecom & Networks,False,32.0,2023-04-12,2023-04-12,6.0,False,2023-10-12,0,38.9,38.9,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-49047,BOAMP_CURRENT,SIREN:200054336,SIREN_ENRICHED,COMMUNE DE MAUGES SUR LOIRE,200054336,,Telecom & Networks,False,32.0,2023-04-14,2023-04-14,16.0,False,2024-08-14,0,38.83,38.83,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-51088,BOAMP_CURRENT,NAME:conseil departemental loire atlanti,NAME,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,,,Cybersecurity,False,35.0,2023-10-20,2023-10-20,24.0,False,2025-10-20,0,32.62,32.62,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-52464,BOAMP_CURRENT,NAME:ctre hosp universitaire angers,NAME,CTRE HOSP UNIVERSITAIRE ANGERS,,,Data & AI,False,50.0,2023-08-04,2023-08-04,24.0,False,2025-08-04,0,35.15,35.15,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-53540,BOAMP_CURRENT,SIREN:218502888,SIREN_ENRICHED,Ville de Talmont - Saint Hilaire,218502888,,IT Hardware & Equipment,False,30.0,2023-04-21,2023-04-21,12.0,False,2024-04-21,0,38.6,38.6,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-56091,BOAMP_CURRENT,NAME:ubs,NAME,UBS,,,Telecom & Networks,False,32.0,2023-04-26,2023-04-26,4.0,False,2023-08-26,0,38.44,38.44,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-61473,BOAMP_CURRENT,SIREN:110006012,SIREN_ENRICHED,Ministère des Affaires étrangères,110006012,,IT Services & Consulting,False,72.0,2023-10-31,2023-10-31,24.0,False,2025-10-31,0,32.26,32.26,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-61217,BOAMP_CURRENT,NAME:ctre hosp universitaire angers,NAME,CTRE HOSP UNIVERSITAIRE ANGERS,,,IT Services & Consulting,False,72.0,2023-05-06,2023-05-06,24.0,False,2025-05-06,0,38.11,38.11,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-61350,BOAMP_CURRENT,SIREN:834692402,SIREN_ENRICHED,CENOVIA CITES,834692402,,Unknown,False,45.0,2023-12-19,2023-12-19,13.0,False,2025-01-19,0,30.65,30.65,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-68037,BOAMP_CURRENT,NAME:cap atlantique,NAME,Cap Atlantique,,,IT Hardware & Equipment,False,30.0,2023-07-21,2023-07-21,12.0,False,2024-07-21,0,35.61,35.61,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-73693,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,IT Services & Consulting,False,72.0,2023-10-03,2023-10-03,24.0,False,2025-10-03,0,33.18,33.18,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-86585,BOAMP_CURRENT,SIREN:200071900,SIREN_ENRICHED,Vendée Grand Littoral,200071900,,Telecom & Networks,True,32.0,2023-06-22,2023-06-22,12.0,False,2024-06-22,0,36.56,36.56,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:23-85344,BOAMP_CURRENT,SIREN:130026123,SIREN_ENRICHED,UNIVERSITE GUSTAVE EIFFEL,130026123,,Telecom & Networks,False,32.0,2023-06-23,2023-06-23,12.0,False,2024-06-23,0,36.53,36.53,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
