contract_id,source,buyer_key_original,buyer_key_enriched,enrichment_confidence,cpv_div2,category_id,category_label,start_date,declared_duration_months,event,observed_duration_months,amount_clean,link_method,renewal_contract_id,text_similarity
BOAMP:21-87993,BOAMP,NAME:prefecture d eure et loir,SIREN:172800013,HIGH,45.0,CAT_UNKNOWN,Unknown,2021-06-25,8.0,0,42.21,,none,,
BOAMP:21-87351,BOAMP,NAME:bouaye,SIREN:214400186,HIGH,45.0,CAT_UNKNOWN,Unknown,2021-06-27,48.0,0,42.15,,none,,
BOAMP:22-38019,BOAMP,NAME:bouaye,SIREN:214400186,HIGH,45.0,CAT_UNKNOWN,Unknown,2022-03-16,48.0,0,33.54,,none,,
BOAMP:21-88585,BOAMP,NAME:ensa nantes,SIREN:922749635,HIGH,32.0,CAT04,Telecom & Networks,2021-10-27,12.0,0,38.14,50000.0,none,,
BOAMP:21-88617,BOAMP,NAME:ca saumur val de loire,SIREN:200071876,HIGH,48.0,CAT01,Software & Applications,2021-06-30,12.0,0,42.05,,none,,
BOAMP:21-90937,BOAMP,NAME:la chapelle sur erdre,SIREN:214400350,HIGH,48.0,CAT01,Software & Applications,2021-07-01,60.0,0,42.02,,none,,
BOAMP:21-93968,BOAMP,NAME:parthenay,SIREN:217902022,HIGH,35.0,CAT03,Cybersecurity,2021-07-07,48.0,0,41.82,,none,,
BOAMP:21-93999,BOAMP,NAME:ombree d anjou,SIREN:200069474,HIGH,35.0,CAT03,Cybersecurity,2021-07-09,12.0,0,41.75,83200.0,none,,
BOAMP:21-97121,BOAMP,NAME:grand lieu communaute,SIREN:244400438,HIGH,72.0,CAT03,Cybersecurity,2021-10-11,24.0,0,38.67,1600000.0,none,,
BOAMP:21-99793,BOAMP,NAME:sgami ouest,NAME:sgami ouest,NO_MATCH,32.0,CAT04,Telecom & Networks,2021-07-16,5.0,0,41.52,,none,,
BOAMP:21-99965,BOAMP,NAME:cc ocean marais de monts,NAME:cc ocean marais de monts,NO_MATCH,32.0,CAT04,Telecom & Networks,2021-07-19,48.0,0,41.43,,none,,
BOAMP:21-126270,BOAMP,NAME:cc ocean marais de monts,NAME:cc ocean marais de monts,NO_MATCH,32.0,CAT04,Telecom & Networks,2021-09-21,36.0,0,39.32,,none,,
BOAMP:21-102565,BOAMP,NAME:bouguenais,SIREN:214400202,HIGH,35.0,CAT03,Cybersecurity,2021-07-24,7.0,0,41.26,342282.0,none,,
BOAMP:21-104861,BOAMP,NAME:destination rennes tourisme congres,NAME:destination rennes tourisme congres,MEDIUM,,CAT08,Data & AI,2021-07-27,48.0,0,41.16,,none,,
BOAMP:21-104443,BOAMP,NAME:dir reg envir amenagement logt bretagn,NAME:dir reg envir amenagement logt bretagn,NO_MATCH,35.0,CAT03,Cybersecurity,2021-07-29,48.0,0,41.1,,none,,
BOAMP:21-114338,BOAMP,NAME:cc du pays de st fulgent les essarts,NAME:cc du pays de st fulgent les essarts,LOW,72.0,CAT02,IT Services & Consulting,2021-08-24,18.0,0,40.24,,none,,
BOAMP:21-117181,BOAMP,NAME:satt ouest valorisation,SIREN:753000611,HIGH,72.0,CAT02,IT Services & Consulting,2021-08-31,48.0,0,40.01,,none,,
BOAMP:21-118726,BOAMP,NAME:chd vendee,NAME:chd vendee,NO_MATCH,50.0,CAT_UNKNOWN,Unknown,2021-12-20,72.0,0,36.37,,none,,
BOAMP:21-120100,BOAMP,NAME:larmor plage,SIREN:215601071,HIGH,35.0,CAT03,Cybersecurity,2021-09-10,6.0,0,39.68,,none,,
BOAMP:21-124267,BOAMP,NAME:medde dgac scn ssim,NAME:medde dgac scn ssim,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-02-11,48.0,0,34.63,,none,,
BOAMP:21-125862,BOAMP,NAME:groupement d achats de l herm,NAME:groupement d achats de l herm,NO_MATCH,15.0,CAT_UNKNOWN,Unknown,2021-09-22,12.0,0,39.29,,none,,
BOAMP:21-126092,BOAMP,NAME:ca les sables d olonne agglomeration,SIREN:200071165,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2022-02-22,48.0,0,34.26,,none,,
BOAMP:21-128976,BOAMP,NAME:creha ouest,SIREN:327822177,HIGH,72.0,CAT02,IT Services & Consulting,2022-02-21,12.0,0,34.3,,none,,
BOAMP:21-130332,BOAMP,NAME:centre de gestion 87,NAME:centre de gestion 87,NO_MATCH,72.0,CAT03,Cybersecurity,2021-10-01,48.0,0,38.99,,none,,
BOAMP:21-132073,BOAMP,NAME:sde35,NAME:sde35,NO_MATCH,48.0,CAT01,Software & Applications,2021-10-01,48.0,0,38.99,,none,,
BOAMP:21-137461,BOAMP,NAME:cnes terres de montaigu,NAME:cnes terres de montaigu,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2021-10-15,12.0,0,38.53,1600000.0,none,,
BOAMP:21-138343,BOAMP,NAME:territoire d energie mayenne,SIREN:200082477,HIGH,48.0,CAT05,Cloud & Infrastructure,2021-10-17,108.0,0,38.47,,none,,
BOAMP:22-46762,BOAMP,NAME:territoire d energie de mayenne,SIREN:200082477,HIGH,48.0,CAT01,Software & Applications,2022-05-31,58.0,0,31.04,,none,,
BOAMP:21-141754,BOAMP,NAME:vendee grand littoral,SIREN:200071900,HIGH,45.0,CAT01,Software & Applications,2021-10-21,5.0,0,38.34,,none,,
BOAMP:21-141238,BOAMP,NAME:cte de communes de la blain,NAME:cte de communes de la blain,MEDIUM,,CAT02,IT Services & Consulting,2021-10-21,48.0,0,38.34,,none,,
BOAMP:21-143481,BOAMP,NAME:sca pfaf so,NAME:sca pfaf so,NO_MATCH,32.0,CAT04,Telecom & Networks,2021-10-26,48.0,0,38.17,160000.0,none,,
BOAMP:21-144079,BOAMP,NAME:ecole national sup d arts et metiers,NAME:ecole national sup d arts et metiers,NO_MATCH,32.0,CAT04,Telecom & Networks,2021-10-28,24.0,0,38.11,,none,,
BOAMP:21-139944,BOAMP,NAME:ca pornic agglo pays de retz,SIREN:200067346,HIGH,30.0,CAT06,IT Hardware & Equipment,2022-01-24,24.0,0,35.22,,none,,
BOAMP:21-145116,BOAMP,NAME:la mayenne,SIREN:225300011,HIGH,30.0,CAT06,IT Hardware & Equipment,2022-02-15,48.0,0,34.49,,none,,
BOAMP:21-148591,BOAMP,NAME:laval agglomeration,SIREN:200083392,HIGH,32.0,CAT04,Telecom & Networks,2021-11-10,6.0,1,2.53,,boamp_jaccard,BOAMP:22-12003,0.5
BOAMP:22-12003,BOAMP,NAME:laval agglomeration,SIREN:200083392,HIGH,32.0,CAT04,Telecom & Networks,2022-01-26,48.0,0,35.15,,none,,
BOAMP:21-150615,BOAMP,NAME:institut regional administration lyon,SIREN:832970024,HIGH,72.0,CAT02,IT Services & Consulting,2021-11-14,12.0,0,37.55,,none,,
BOAMP:21-151331,BOAMP,NAME:fondation partenariale polytech,SIREN:831928452,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2021-11-17,12.0,0,37.45,180000.0,none,,
BOAMP:21-151813,BOAMP,NAME:vendee eau,SIREN:258500222,HIGH,71.0,CAT_UNKNOWN,Unknown,2022-03-16,48.0,0,33.54,,none,,
BOAMP:22-40360,BOAMP,NAME:vendee eau,SIREN:258500222,HIGH,71.0,CAT_UNKNOWN,Unknown,2022-06-29,48.0,0,30.09,,none,,
BOAMP:21-153244,BOAMP,NAME:reseau canope,SIREN:180043010,HIGH,30.0,CAT06,IT Hardware & Equipment,2021-11-20,24.0,0,37.35,,none,,
BOAMP:21-154866,BOAMP,NAME:saint sebastien sur loire,SIREN:214401903,HIGH,72.0,CAT02,IT Services & Consulting,2021-11-25,60.0,0,37.19,400000.0,none,,
BOAMP:21-155528,BOAMP,NAME:regie dept passages d eau de vendee,NAME:regie dept passages d eau de vendee,NO_MATCH,48.0,CAT01,Software & Applications,2022-06-01,36.0,0,31.01,400000.0,none,,
BOAMP:21-155709,BOAMP,NAME:dirisi,NAME:dirisi,NO_MATCH,72.0,CAT02,IT Services & Consulting,2021-11-26,48.0,0,37.16,800000.0,none,,
BOAMP:23-102666,BOAMP,NAME:dirisi,NAME:dirisi,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-12-06,48.0,0,12.84,570000.0,none,,
BOAMP:21-156075,BOAMP,NAME:maine et loire,SIREN:224900019,HIGH,35.0,CAT03,Cybersecurity,2021-11-30,48.0,0,37.02,,none,,
BOAMP:23-30054,BOAMP,NAME:maine et loire,SIREN:224900019,HIGH,35.0,CAT03,Cybersecurity,2023-03-07,3.0,0,21.85,,none,,
BOAMP:21-159098,BOAMP,NAME:communaute communes huisne sarthoise,NAME:communaute communes huisne sarthoise,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2021-12-02,48.0,0,36.96,112100.0,none,,
BOAMP:21-161904,BOAMP,NAME:cd 44,NAME:cd 44,NO_MATCH,72.0,CAT10,IT Maintenance & Support,2022-03-09,12.0,1,11.5,,boamp_jaccard,BOAMP:22-90329,0.294
BOAMP:22-52158,BOAMP,NAME:cd 44,NAME:cd 44,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-04-11,19.0,0,32.69,,none,,
BOAMP:22-55032,BOAMP,NAME:cd 44,NAME:cd 44,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-04-17,12.0,0,32.49,,none,,
BOAMP:22-61807,BOAMP,NAME:cd 44,NAME:cd 44,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-04-29,12.0,0,32.1,,none,,
BOAMP:22-90329,BOAMP,NAME:cd 44,NAME:cd 44,NO_MATCH,72.0,CAT10,IT Maintenance & Support,2023-02-22,12.0,0,22.27,,none,,
BOAMP:21-167647,BOAMP,NAME:geves,NAME:geves,NO_MATCH,48.0,CAT01,Software & Applications,2021-12-23,36.0,0,36.27,,none,,
BOAMP:22-92446,BOAMP,NAME:geves,NAME:geves,NO_MATCH,48.0,CAT01,Software & Applications,2023-01-06,48.0,0,23.82,480000.0,none,,
BOAMP:22-8860,BOAMP,NAME:com d agglo reg nazairienne estuaire,NAME:com d agglo reg nazairienne estuaire,NO_MATCH,48.0,CAT01,Software & Applications,2022-01-18,48.0,0,35.41,,none,,
BOAMP:22-94809,BOAMP,NAME:com d agglo reg nazairienne estuaire,NAME:com d agglo reg nazairienne estuaire,NO_MATCH,48.0,CAT01,Software & Applications,2022-12-06,6.0,1,5.55,,boamp_jaccard,BOAMP:23-70584,0.421
BOAMP:22-143289,BOAMP,NAME:com d agglo reg nazairienne estuaire,NAME:com d agglo reg nazairienne estuaire,NO_MATCH,48.0,CAT01,Software & Applications,2023-02-10,48.0,0,22.67,,none,,
BOAMP:23-70584,BOAMP,NAME:com d agglo reg nazairienne estuaire,NAME:com d agglo reg nazairienne estuaire,NO_MATCH,48.0,CAT01,Software & Applications,2023-05-24,48.0,0,19.28,,none,,
BOAMP:23-16355,BOAMP,NAME:com d agglo reg nazairienne estuaire,NAME:com d agglo reg nazairienne estuaire,NO_MATCH,48.0,CAT01,Software & Applications,2023-07-03,48.0,0,17.97,,none,,
BOAMP:23-113446,BOAMP,NAME:com d agglo reg nazairienne estuaire,NAME:com d agglo reg nazairienne estuaire,NO_MATCH,48.0,CAT01,Software & Applications,2023-10-19,48.0,0,14.42,,none,,
BOAMP:22-10801,BOAMP,NAME:cci nantes saint nazaire,NAME:cci nantes saint nazaire,NO_MATCH,48.0,CAT01,Software & Applications,2022-04-13,48.0,0,32.62,,none,,
BOAMP:22-11807,BOAMP,NAME:syndicat mixte gigalis,NAME:syndicat mixte gigalis,NO_MATCH,75.0,CAT01,Software & Applications,2022-01-26,36.0,0,35.15,,none,,
BOAMP:22-15926,BOAMP,NAME:la garnache,NAME:la garnache,MEDIUM,32.0,CAT04,Telecom & Networks,2022-01-31,3.0,0,34.99,,none,,
BOAMP:22-19299,BOAMP,NAME:bouguenais,SIREN:214400202,HIGH,48.0,CAT05,Cloud & Infrastructure,2022-07-08,24.0,0,29.8,1040000.0,none,,
BOAMP:22-19646,BOAMP,NAME:rectorat de l academie de nantes,SIREN:174404301,HIGH,72.0,CAT02,IT Services & Consulting,2022-04-25,48.0,0,32.23,,none,,
BOAMP:22-24441,BOAMP,NAME:semitan mandataire de nantes metropole,NAME:semitan mandataire de nantes metropole,NO_MATCH,72.0,CAT07,Digital Workplace & Collaboration,2022-02-18,33.0,0,34.4,,none,,
BOAMP:22-113812,BOAMP,NAME:semitan mandataire de nantes metropole,NAME:semitan mandataire de nantes metropole,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-02-15,24.0,0,22.5,,none,,
BOAMP:22-145708,BOAMP,NAME:semitan mandataire de nantes metropole,NAME:semitan mandataire de nantes metropole,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-03-29,36.0,0,21.12,,none,,
BOAMP:22-135485,BOAMP,NAME:semitan mandataire de nantes metropole,NAME:semitan mandataire de nantes metropole,NO_MATCH,72.0,CAT07,Digital Workplace & Collaboration,2023-04-28,46.0,0,20.14,,none,,
BOAMP:23-75958,BOAMP,NAME:semitan mandataire de nantes metropole,NAME:semitan mandataire de nantes metropole,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-06-05,36.0,0,18.89,,none,,
BOAMP:22-25277,BOAMP,NAME:la ferte bernard,SIREN:217201326,HIGH,30.0,CAT06,IT Hardware & Equipment,2022-02-19,60.0,0,34.36,,none,,
BOAMP:22-32913,BOAMP,NAME:cci de maine et loire,NAME:cci de maine et loire,LOW,32.0,CAT04,Telecom & Networks,2022-03-05,48.0,0,33.9,,none,,
BOAMP:22-35887,BOAMP,NAME:clisson sevre et maine agglo,SIREN:200067635,HIGH,45.0,CAT04,Telecom & Networks,2022-06-21,12.0,0,30.35,,none,,
BOAMP:22-37294,BOAMP,NAME:corlab,SIREN:100492784,HIGH,32.0,CAT04,Telecom & Networks,2022-03-16,24.0,0,33.54,46000.0,none,,
BOAMP:22-39342,BOAMP,NAME:corlab,SIREN:100492784,HIGH,72.0,CAT02,IT Services & Consulting,2022-03-16,24.0,0,33.54,4700.0,none,,
BOAMP:22-38397,BOAMP,NAME:groupement d interet public pix,SIREN:130023435,HIGH,72.0,CAT02,IT Services & Consulting,2022-03-17,12.0,0,33.51,,none,,
BOAMP:22-41246,BOAMP,NAME:cte de cnes du pays d ancenis,NAME:cte de cnes du pays d ancenis,NO_MATCH,32.0,CAT04,Telecom & Networks,2022-03-21,48.0,0,33.38,,none,,
BOAMP:22-41063,BOAMP,NAME:cesson sevigne,SIREN:213500515,HIGH,18.0,CAT_UNKNOWN,Unknown,2022-06-17,12.0,0,30.49,,none,,
BOAMP:22-41300,BOAMP,NAME:urssaf des pays de la loire,SIREN:535104756,HIGH,72.0,CAT02,IT Services & Consulting,2022-06-06,24.0,0,30.85,180000.0,none,,
BOAMP:22-44037,BOAMP,NAME:dreal bretagne,NAME:dreal bretagne,NO_MATCH,72.0,CAT03,Cybersecurity,2022-03-25,48.0,0,33.25,40000.0,none,,
BOAMP:22-46783,BOAMP,NAME:cesson sevigne,SIREN:213500515,HIGH,32.0,CAT04,Telecom & Networks,2022-04-02,60.0,0,32.98,350000.0,none,,
BOAMP:23-125681,BOAMP,NAME:cesson sevigne,SIREN:213500515,HIGH,32.0,CAT04,Telecom & Networks,2023-12-07,48.0,0,12.81,,none,,
BOAMP:22-50187,BOAMP,NAME:ccas coulaines,NAME:ccas coulaines,LOW,32.0,CAT04,Telecom & Networks,2022-04-06,48.0,0,32.85,,none,,
BOAMP:22-50996,BOAMP,NAME:cci pays de la loire,SIREN:924715238,HIGH,72.0,CAT02,IT Services & Consulting,2022-04-07,48.0,0,32.82,,none,,
BOAMP:22-162295,BOAMP,NAME:cci pays de la loire,SIREN:924715238,HIGH,72.0,CAT02,IT Services & Consulting,2023-02-22,48.0,0,22.27,,none,,
BOAMP:23-5727,BOAMP,NAME:cci pays de la loire,SIREN:924715238,HIGH,72.0,CAT02,IT Services & Consulting,2023-03-23,48.0,0,21.32,,none,,
BOAMP:23-65880,BOAMP,NAME:cci pays de la loire,SIREN:924715238,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2023-05-15,48.0,0,19.58,,none,,
BOAMP:22-53246,BOAMP,NAME:saint mars du desert,SIREN:214401796,HIGH,35.0,CAT03,Cybersecurity,2022-04-14,48.0,0,32.59,225000.0,none,,
BOAMP:22-54705,BOAMP,NAME:adar44,SIREN:841871932,HIGH,72.0,CAT02,IT Services & Consulting,2022-05-23,48.0,0,31.31,400000.0,none,,
BOAMP:22-55120,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,30.0,CAT06,IT Hardware & Equipment,2022-07-13,60.0,0,29.63,350000.0,none,,
BOAMP:22-55482,BOAMP,NAME:spic arena loire trelaze,NAME:spic arena loire trelaze,NO_MATCH,92.0,CAT_UNKNOWN,Unknown,2022-06-02,36.0,0,30.98,,none,,
BOAMP:22-55871,BOAMP,NAME:commune bagnoles de l orne normandie,SIREN:200055812,HIGH,45.0,CAT_UNKNOWN,Unknown,2022-04-21,30.0,0,32.36,,none,,
BOAMP:22-58011,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,35.0,CAT03,Cybersecurity,2022-04-22,48.0,0,32.33,,none,,
BOAMP:23-102275,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,35.0,CAT03,Cybersecurity,2023-07-20,48.0,0,17.41,,none,,
BOAMP:22-58162,BOAMP,NAME:ca les sables d olonne agglomeration,SIREN:200071165,HIGH,45.0,CAT_UNKNOWN,Unknown,2022-04-24,28.0,0,32.26,,none,,
BOAMP:22-58061,BOAMP,NAME:saint gilles croix de vie,SIREN:218502227,HIGH,32.0,CAT04,Telecom & Networks,2022-04-25,48.0,0,32.23,,none,,
BOAMP:22-58525,BOAMP,NAME:communes de nozay,NAME:communes de nozay,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-09-09,18.0,0,27.73,14650.0,none,,
BOAMP:22-67015,BOAMP,NAME:podeliha,SIREN:927831396,HIGH,72.0,CAT02,IT Services & Consulting,2022-05-10,48.0,0,31.73,,none,,
BOAMP:22-68207,BOAMP,NAME:rennes 1,NAME:rennes 1,MEDIUM,72.0,CAT02,IT Services & Consulting,2022-05-14,48.0,0,31.6,597500.0,none,,
BOAMP:22-73400,BOAMP,NAME:commune d ancenis saint gereon,SIREN:200083228,HIGH,72.0,CAT02,IT Services & Consulting,2022-05-23,36.0,0,31.31,,none,,
BOAMP:24-1266,BOAMP,NAME:commune d ancenis saint gereon,SIREN:200083228,HIGH,72.0,CAT02,IT Services & Consulting,2024-01-04,12.0,0,11.89,,none,,
BOAMP:22-74630,BOAMP,NAME:semitan,NAME:semitan,NO_MATCH,32.0,CAT04,Telecom & Networks,2022-05-25,36.0,0,31.24,,none,,
BOAMP:22-78339,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,72.0,CAT03,Cybersecurity,2022-06-02,48.0,0,30.98,,none,,
BOAMP:22-78265,BOAMP,NAME:suce sur erdre,SIREN:214402018,HIGH,32.0,CAT04,Telecom & Networks,2022-06-02,48.0,0,30.98,,none,,
BOAMP:22-78731,BOAMP,NAME:la baule escoublac,SIREN:214400558,HIGH,18.0,CAT_UNKNOWN,Unknown,2022-06-05,12.0,0,30.88,100000.0,none,,
BOAMP:22-82985,BOAMP,NAME:angers loire eco,SIREN:840423198,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2022-06-14,36.0,0,30.58,,none,,
BOAMP:22-83444,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,48.0,CAT01,Software & Applications,2022-10-21,24.0,0,26.35,350000.0,none,,
BOAMP:22-85384,BOAMP,NAME:saint sebastien sur loire,SIREN:214401903,HIGH,48.0,CAT01,Software & Applications,2022-06-17,60.0,0,30.49,,none,,
BOAMP:22-95663,BOAMP,NAME:cd 44,NAME:cd 44,NO_MATCH,35.0,CAT03,Cybersecurity,2022-07-09,24.0,0,29.76,89000.0,none,,
BOAMP:22-98278,BOAMP,NAME:epcc les quinconces l espal,NAME:epcc les quinconces l espal,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-07-12,48.0,0,29.66,,none,,
BOAMP:22-97433,BOAMP,NAME:oniris,NAME:oniris,NO_MATCH,50.0,CAT04,Telecom & Networks,2023-01-02,48.0,0,23.95,1680000.0,none,,
BOAMP:22-101575,BOAMP,NAME:agence de l eau loire bretagne,SIREN:184503019,HIGH,72.0,CAT08,Data & AI,2022-07-20,18.0,0,29.4,,none,,
BOAMP:22-102191,BOAMP,NAME:rectorat division scus,NAME:rectorat division scus,NO_MATCH,32.0,CAT04,Telecom & Networks,2022-07-24,1.0,0,29.27,,none,,
BOAMP:22-102371,BOAMP,NAME:vallons de l erdre,SIREN:200078079,HIGH,72.0,CAT02,IT Services & Consulting,2022-07-24,48.0,0,29.27,100000.0,none,,
BOAMP:22-102718,BOAMP,NAME:vallons de l erdre,SIREN:200078079,HIGH,72.0,CAT02,IT Services & Consulting,2022-11-28,12.0,0,25.1,,none,,
BOAMP:22-108149,BOAMP,NAME:le mans metropole communaute urbaine,SIREN:247200132,HIGH,32.0,CAT04,Telecom & Networks,2022-11-04,48.0,0,25.89,,none,,
BOAMP:22-109768,BOAMP,NAME:st gilles croix de vie agglomeration,NAME:st gilles croix de vie agglomeration,NO_MATCH,32.0,CAT04,Telecom & Networks,2022-08-08,48.0,0,28.78,,none,,
BOAMP:22-118673,BOAMP,NAME:comcom des vallees du haut anjou,NAME:comcom des vallees du haut anjou,NO_MATCH,48.0,CAT01,Software & Applications,2022-09-02,60.0,0,27.96,,none,,
BOAMP:22-118541,BOAMP,NAME:dgac dsna,NAME:dgac dsna,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-09-02,12.0,0,27.96,,none,,
BOAMP:22-120001,BOAMP,NAME:de loire atlanti,NAME:de loire atlanti,LOW,32.0,CAT04,Telecom & Networks,2022-09-06,36.0,0,27.83,,none,,
BOAMP:22-126881,BOAMP,NAME:de loire atlanti,NAME:de loire atlanti,LOW,32.0,CAT04,Telecom & Networks,2022-09-21,12.0,0,27.33,,none,,
BOAMP:22-160850,BOAMP,NAME:de loire atlanti,NAME:de loire atlanti,LOW,32.0,CAT04,Telecom & Networks,2022-12-05,48.0,0,24.87,,none,,
BOAMP:22-121609,BOAMP,NAME:agence regionale de sante ars,SIREN:130008071,HIGH,72.0,CAT02,IT Services & Consulting,2022-09-11,48.0,0,27.66,500000.0,none,,
BOAMP:22-123056,BOAMP,NAME:de loire atlanti,NAME:de loire atlanti,LOW,72.0,CAT02,IT Services & Consulting,2023-02-09,12.0,0,22.7,1000000.0,none,,
BOAMP:23-163699,BOAMP,NAME:de loire atlanti,NAME:de loire atlanti,LOW,72.0,CAT02,IT Services & Consulting,2023-11-22,36.0,0,13.3,,none,,
BOAMP:23-166646,BOAMP,NAME:de loire atlanti,NAME:de loire atlanti,LOW,72.0,CAT02,IT Services & Consulting,2023-11-29,12.0,0,13.07,,none,,
BOAMP:23-174764,BOAMP,NAME:de loire atlanti,NAME:de loire atlanti,LOW,72.0,CAT02,IT Services & Consulting,2023-12-15,12.0,0,12.55,,none,,
BOAMP:22-124634,BOAMP,NAME:coulaines,SIREN:217200955,HIGH,32.0,CAT04,Telecom & Networks,2022-09-16,60.0,0,27.5,,none,,
BOAMP:22-126683,BOAMP,NAME:theatre le quai,SIREN:903807220,HIGH,48.0,CAT01,Software & Applications,2022-09-21,56.0,0,27.33,,none,,
BOAMP:22-125557,BOAMP,NAME:cci pays de la loire,SIREN:924715238,HIGH,50.0,CAT_UNKNOWN,Unknown,2022-09-21,48.0,0,27.33,520000.0,none,,
BOAMP:22-130653,BOAMP,NAME:centre communal d action sociale,SIREN:264901893,HIGH,48.0,CAT01,Software & Applications,2022-09-29,24.0,0,27.07,,none,,
BOAMP:22-130701,BOAMP,NAME:gcsms part age 72,NAME:gcsms part age 72,NO_MATCH,48.0,CAT01,Software & Applications,2022-10-01,48.0,0,27.0,181250.0,none,,
BOAMP:22-132010,BOAMP,NAME:murs erigne,SIREN:214902231,HIGH,50.0,CAT_UNKNOWN,Unknown,2022-10-05,48.0,0,26.87,,none,,
BOAMP:22-134715,BOAMP,NAME:de loire atlanti,NAME:de loire atlanti,LOW,48.0,CAT01,Software & Applications,2022-10-07,12.0,0,26.81,,none,,
BOAMP:22-139769,BOAMP,NAME:chemille en anjou,SIREN:200053593,HIGH,32.0,CAT04,Telecom & Networks,2022-10-18,48.0,0,26.45,,none,,
BOAMP:23-66268,BOAMP,NAME:chemille en anjou,SIREN:200053593,HIGH,32.0,CAT04,Telecom & Networks,2023-07-20,36.0,0,17.41,,none,,
BOAMP:22-143552,BOAMP,NAME:cmar pays de la loire,NAME:cmar pays de la loire,LOW,32.0,CAT04,Telecom & Networks,2023-03-13,60.0,0,21.65,160000.0,none,,
BOAMP:22-144511,BOAMP,NAME:ubs,NAME:ubs,NO_MATCH,38.0,CAT_UNKNOWN,Unknown,2022-10-28,6.0,0,26.12,,none,,
BOAMP:22-148365,BOAMP,NAME:le mans,NAME:le mans,NO_MATCH,50.0,CAT_UNKNOWN,Unknown,2023-06-02,12.0,0,18.99,264000.0,none,,
BOAMP:22-150567,BOAMP,NAME:geves,NAME:geves,NO_MATCH,35.0,CAT03,Cybersecurity,2022-11-12,12.0,0,25.62,160000.0,none,,
BOAMP:22-157032,BOAMP,NAME:de laval 53,NAME:de laval 53,NO_MATCH,32.0,CAT04,Telecom & Networks,2023-01-23,48.0,0,23.26,,none,,
BOAMP:22-160820,BOAMP,NAME:cc sud vendee littoral,SIREN:200073260,HIGH,72.0,CAT02,IT Services & Consulting,2022-12-05,72.0,0,24.87,,none,,
BOAMP:22-165925,BOAMP,NAME:sde35,NAME:sde35,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-12-15,48.0,0,24.54,,none,,
BOAMP:23-163953,BOAMP,NAME:sde35,NAME:sde35,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-11-22,48.0,0,13.3,,none,,
BOAMP:22-166133,BOAMP,NAME:gie des epl de vendee,NAME:gie des epl de vendee,NO_MATCH,48.0,CAT01,Software & Applications,2022-12-18,12.0,0,24.44,,none,,
BOAMP:22-166149,BOAMP,NAME:gie des epl de vendee,NAME:gie des epl de vendee,NO_MATCH,48.0,CAT01,Software & Applications,2023-02-20,2.0,0,22.34,,none,,
BOAMP:23-2072,BOAMP,NAME:bouguenais,SIREN:214400202,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2023-04-19,12.0,0,20.43,540000.0,none,,
BOAMP:23-24753,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,32.0,CAT04,Telecom & Networks,2023-02-23,48.0,0,22.24,470000.0,none,,
BOAMP:23-62267,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,32.0,CAT04,Telecom & Networks,2023-05-07,97.0,0,19.84,,none,,
BOAMP:23-8217,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,32.0,CAT04,Telecom & Networks,2023-06-08,60.0,0,18.79,1800000.0,none,,
BOAMP:23-99733,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,32.0,CAT04,Telecom & Networks,2023-11-08,48.0,0,13.76,,none,,
BOAMP:23-12742,BOAMP,NAME:ubs,NAME:ubs,NO_MATCH,43.0,CAT_UNKNOWN,Unknown,2023-01-28,4.0,0,23.09,15000.0,none,,
BOAMP:23-53533,BOAMP,NAME:cc ocean marais de monts,NAME:cc ocean marais de monts,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-04-19,48.0,0,20.43,,none,,
BOAMP:23-13321,BOAMP,NAME:cc ocean marais de monts,NAME:cc ocean marais de monts,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-05-31,48.0,0,19.05,,none,,
