notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_EASY_SRC_01182,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,hébergement cloud et infogérance de plateformes numériques,48820000,Cloud & Infrastructure,hébergement cloud,2019-01-18,36.0,0,2022-01-17,0,SYN_EASY_SRC_01182,source,none,True
SYN_EASY_FALSE_01182_00,easy,candidate,B0129,Centre hospitalier du Mans 129,NAME:centre hospitalier mans 129,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",48820000,Data / BI / Cartography,data BI cartographie,2022-01-11,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_01183,easy,source,B0188,CHU de Nantes 188,NAME:nantes 188,services de télécommunications fixes et mobiles pour les besoins des services,32400000,Telecom & Networks,télécommunications,2015-01-26,24.0,0,2017-01-25,1,SYN_EASY_SRC_01183,source,none,False
SYN_EASY_TRUE_01183,easy,candidate,B0188,CHU de Nantes 188,NAME:nantes 188,prestations réseau voix données internet avec prestations associées,32400000,Telecom & Networks,télécommunications,2017-01-18,,1,,0,SYN_EASY_SRC_01183,true_recurrence,none,False
SYN_EASY_FALSE_01183_00,easy,candidate,B0241,Ville de Saint-Nazaire 241,NAME:saint nazaire 241,mission d'évaluation de la sécurité informatique,72222300,Cybersecurity,audit sécurité SI,2016-11-08,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,False
SYN_EASY_SRC_01184,easy,source,B0001,Nantes Métropole,NAME:nantes,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",79411000,AMOA numérique,AMOA numérique,2021-09-04,12.0,0,2022-09-04,1,SYN_EASY_SRC_01184,source,none,True
SYN_EASY_TRUE_01184,easy,candidate,B0001,Nantes Metropole,NAME:nantes,assistance à maîtrise d'ouvrage numérique,79411000,AMOA numérique,AMOA numérique,2023-03-03,,1,,0,SYN_EASY_SRC_01184,true_recurrence,accent_removed|buyer_abbreviation,True
SYN_EASY_FALSE_01184_00,easy,candidate,B0001,Nantes Métropole,NAME:nantes,maintenance du logiciel métier patrimoine,79411000,AMOA numérique,maintenance logiciel métier,2022-05-15,,1,,0,SYN_EASY_SRC_01184,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_FALSE_01184_01,easy,candidate,B0001,Nantes Métropole,NAME:nantes,prestations d'audit de sécurité du système d'information et accompagnement au déploiement,79411000,Cybersecurity,audit sécurité SI,2022-10-23,,1,,0,SYN_EASY_SRC_01184,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_01185,easy,source,B0316,La Roche-sur-Yon Agglomération 316,NAME:roche sur yon agglomeration 316,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,71356300,AMOA numérique,AMOA numérique,2020-03-18,,1,2024-03-18,0,SYN_EASY_SRC_01185,source,missing_duration,False
SYN_EASY_SRC_01186,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,services de télécommunications fixes et mobiles et accompagnement au déploiement,32400000,Telecom & Networks,télécommunications,2021-05-06,12.0,0,2022-05-06,0,SYN_EASY_SRC_01186,source,none,True
SYN_EASY_SRC_01187,easy,source,B0265,Communauté de communes du Pays d'Ancenis 265,NAME:communes pays d ancenis 265,services de télécommunications fixes et mobiles,32400000,Telecom & Networks,télécommunications,2019-05-11,,1,2023-05-11,0,SYN_EASY_SRC_01187,source,missing_duration,False
SYN_EASY_SRC_01188,easy,source,B0167,Ville du Mans 167,NAME:mans 167,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,71356300,AMOA numérique,AMOA numérique,2020-05-18,48.0,0,2024-05-18,0,SYN_EASY_SRC_01188,source,none,False
SYN_EASY_SRC_01189,easy,source,B0040,La Roche-sur-Yon Agglomération 040,NAME:roche sur yon agglomeration 040,"prestations data, BI et cartographie décisionnelle",72310000,Data / BI / Cartography,data BI cartographie,2020-01-24,18.0,0,2021-07-24,1,SYN_EASY_SRC_01189,source,none,False
SYN_EASY_TRUE_01189,easy,candidate,B0040,La Roche-sur-Yon Agglomération 040,NAME:roche sur yon agglomeration 040,"prestations data, BI et cartographie décisionnelle incluant support, formation et maintenance",72310000,Data / BI / Cartography,data BI cartographie,2021-05-16,,1,,0,SYN_EASY_SRC_01189,true_recurrence,none,False
SYN_EASY_FALSE_01189_00,easy,candidate,B0040,La Roche-sur-Yon Agglomération 040,NAME:roche sur yon agglomeration 040,prestations informatiques,72700000,Cloud & Infrastructure,infogérance infrastructure,2021-05-15,,1,,0,SYN_EASY_SRC_01189,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,False
SYN_EASY_SRC_01190,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,tierce maintenance applicative pour patrimoine,48450000,Software & Applications,maintenance logiciel métier,2018-03-01,6.0,0,2018-08-30,1,SYN_EASY_SRC_01190,source,none,True
SYN_EASY_TRUE_01190,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,maintenance du logiciel métier gestion des usagers dans le cadre d'un accord-cadre,48450000,Software & Applications,maintenance logiciel métier,2018-06-27,,1,,0,SYN_EASY_SRC_01190,true_recurrence,none,True
SYN_EASY_SRC_01191,easy,source,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,infogérance de l'infrastructure informatique et accompagnement au déploiement,72514000,Cloud & Infrastructure,infogérance infrastructure,2021-05-05,72.0,0,2027-05-05,0,SYN_EASY_SRC_01191,source,none,False
SYN_EASY_SRC_01192,easy,source,B0067,SEMITAN 067,NAME:semitan 067,services de télécommunications fixes et mobiles avec prestations associées,,Telecom & Networks,télécommunications,2021-08-28,12.0,0,2022-08-28,1,SYN_EASY_SRC_01192,source,missing_cpv,False
SYN_EASY_TRUE_01192,easy,candidate,B0067,SEMITAN 067,NAME:semitan 067,services de télécommunications fixes et mobiles,32000000,Telecom & Networks,télécommunications,2022-08-17,,1,,0,SYN_EASY_SRC_01192,true_recurrence,none,False
SYN_EASY_SRC_01193,easy,source,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,assistance à maîtrise d'ouvrage numérique,71356300,AMOA numérique,AMOA numérique,2016-11-04,36.0,0,2019-11-04,1,SYN_EASY_SRC_01193,source,none,False
SYN_EASY_TRUE_01193,easy,candidate,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,maintenance informatique,71356300,AMOA numérique,AMOA numérique,2019-10-16,,1,,0,SYN_EASY_SRC_01193,true_recurrence,object_shortening,False
SYN_EASY_SRC_01194,easy,source,B0092,Ville de Nantes 092,NAME:nantes 092,mise en place d'une solution de reporting et tableaux de bord,72212326,Data / BI / Cartography,data BI cartographie,2020-06-19,,1,2024-06-19,0,SYN_EASY_SRC_01194,source,missing_duration,False
SYN_EASY_SRC_01195,easy,source,B0046,Ville de Nantes 046,NAME:nantes 046,prestations d'audit de sécurité du système d'information,72222300,Cybersecurity,audit sécurité SI,2020-08-07,18.0,0,2022-02-05,0,SYN_EASY_SRC_01195,source,none,False
SYN_EASY_SRC_01196,easy,source,B0026,Département de Loire-Atlantique 026,NAME:loire atlantique 026,développement d'une application web cartographique,72200000,IT Services & Consulting,développement application web,2016-01-09,12.0,0,2017-01-08,0,SYN_EASY_SRC_01196,source,none,False
SYN_EASY_SRC_01197,easy,source,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,maintenance informatique,79411000,AMOA numérique,AMOA numérique,2016-01-29,24.0,0,2018-01-28,1,SYN_EASY_SRC_01197,source,none,False
SYN_EASY_TRUE_01197,easy,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,assistance à maîtrise d'ouvrage numérique,79411000,AMOA numérique,AMOA numérique,2018-01-15,,1,,0,SYN_EASY_SRC_01197,true_recurrence,none,False
SYN_EASY_SRC_01198,easy,source,B0334,Communauté de communes du Pays d'Ancenis 334,NAME:communes pays d ancenis 334,prestations d'audit de sécurité du système d'information avec prestations associées,72222300,Cybersecurity,audit sécurité SI,2020-08-10,12.0,0,2021-08-10,0,SYN_EASY_SRC_01198,source,none,False
SYN_EASY_SRC_01199,easy,source,B0020,Mairie de Laval,NAME:laval,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32000000,Telecom & Networks,télécommunications,2019-07-22,,1,2023-07-22,0,SYN_EASY_SRC_01199,source,missing_duration,False
SYN_EASY_SRC_01200,easy,source,B0148,SDIS 85 148,NAME:sdis 85 148,maintenance du logiciel métier gestion des usagers pour les besoins des services,48450000,Software & Applications,maintenance logiciel métier,2021-12-15,12.0,0,2022-12-15,0,SYN_EASY_SRC_01200,source,none,False
SYN_EASY_SRC_01201,easy,source,B0210,Département de Loire-Atlantique 210,NAME:loire atlantique 210,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72700000,Cloud & Infrastructure,hébergement cloud,2018-08-08,,1,2022-08-08,0,SYN_EASY_SRC_01201,source,missing_duration,False
SYN_EASY_SRC_01202,easy,source,B0068,ONIRIS 068,NAME:oniris 068,solution collaborative et environnement de travail numérique,72212218,Digital Workplace & Collaboration,poste de travail,2016-04-18,24.0,0,2018-04-18,0,SYN_EASY_SRC_01202,source,none,False
SYN_EASY_SRC_01203,easy,source,B0074,Université d'Angers 074,NAME:d angers 074,hébergement cloud et infogérance de plateformes numériques,72415000,Cloud & Infrastructure,hébergement cloud,2018-08-22,48.0,0,2022-08-22,0,SYN_EASY_SRC_01203,source,none,False
SYN_EASY_SRC_01204,easy,source,B0015,Université de Nantes,NAME:nantes,solution collaborative et environnement de travail numérique pour plusieurs sites,48218000,Digital Workplace & Collaboration,poste de travail,2020-09-30,36.0,0,2023-09-30,1,SYN_EASY_SRC_01204,source,none,False
SYN_EASY_TRUE_01204,easy,candidate,B0015,Université de Nantes,NAME:nantes,solution collaborative et environnement de travail numérique pour les besoins des services,48218000,Digital Workplace & Collaboration,poste de travail,2023-07-18,,1,,0,SYN_EASY_SRC_01204,true_recurrence,none,False
SYN_EASY_FALSE_01204_00,easy,candidate,B0305,Ville du Mans 305,NAME:mans 305,"infogérance de l'infrastructure informatique incluant support, formation et maintenance",48218000,Cloud & Infrastructure,infogérance infrastructure,2023-10-22,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_01205,easy,source,B0016,Commune de Cholet,NAME:cholet,prestations de maintien en condition opérationnelle de l'infrastructure,72514000,Cloud & Infrastructure,infogérance infrastructure,2021-06-13,,1,2025-06-13,1,SYN_EASY_SRC_01205,source,missing_duration,False
SYN_EASY_TRUE_01205,easy,candidate,B0016,Commune de Cholet,NAME:cholet,exploitation et supervision des serveurs et réseaux et accompagnement au déploiement,72514000,Cloud & Infrastructure,infogérance infrastructure,2025-07-09,,1,,0,SYN_EASY_SRC_01205,true_recurrence,none,False
SYN_EASY_FALSE_01205_00,easy,candidate,B0129,Centre hospitalier du Mans 129,NAME:centre hospitalier mans 129,"prestations data, BI et cartographie décisionnelle",72514000,Cloud & Infrastructure,data BI cartographie,2025-04-17,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_01206,easy,source,B0266,Syndicat mixte numérique 266,NAME:syndicat mixte numerique 266,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",72224000,AMOA numérique,AMOA numérique,2019-08-01,48.0,0,2023-08-01,0,SYN_EASY_SRC_01206,source,none,False
SYN_EASY_SRC_01207,easy,source,B0330,Département de la Vendée 330,NAME:vendee 330,maintenance du logiciel métier ressources humaines,48450000,Software & Applications,maintenance logiciel métier,2019-03-29,12.0,0,2020-03-28,1,SYN_EASY_SRC_01207,source,none,False
SYN_EASY_TRUE_01207,easy,candidate,B0330,Département de la Vendée 330,NAME:vendee 330,maintenance du logiciel métier patrimoine,48450000,Software & Applications,maintenance logiciel métier,2020-03-23,,1,,0,SYN_EASY_SRC_01207,true_recurrence,none,False
SYN_EASY_FALSE_01207_00,easy,candidate,B0330,Département de la Vendée 330,NAME:vendee 330,fourniture d'équipements réseau et prestations associées dans le cadre d'un accord-cadre,48000000,Software & Applications,équipements réseau,2020-05-03,,1,,0,SYN_EASY_SRC_01207,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_01208,easy,source,B0167,Ville du Mans 167,NAME:mans 167,mission d'évaluation de la sécurité informatique dans le cadre d'un accord-cadre,72212732,Cybersecurity,audit sécurité SI,2021-11-23,24.0,0,2023-11-23,1,SYN_EASY_SRC_01208,source,none,False
SYN_EASY_TRUE_01208,easy,candidate,B0167,Ville du Mans 167,NAME:mans 167,prestations d'audit de sécurité du système d'information avec prestations associées,72212732,Cybersecurity,audit sécurité SI,2024-01-06,,1,,0,SYN_EASY_SRC_01208,true_recurrence,none,False
SYN_EASY_FALSE_01208_00,easy,candidate,B0273,Mairie de Laval 273,NAME:laval 273,prestations de conseil et pilotage de projets digitaux dans le cadre d'un accord-cadre,79411000,AMOA numérique,AMOA numérique,2025-02-22,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate,False
SYN_EASY_SRC_01209,easy,source,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,prestations d'audit de sécurité du système d'information avec prestations associées,72222300,Cybersecurity,audit sécurité SI,2016-01-02,12.0,0,2017-01-01,0,SYN_EASY_SRC_01209,source,none,False
SYN_EASY_FALSE_01209_00,easy,candidate,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",72222300,AMOA numérique,AMOA numérique,2016-12-26,,1,,0,SYN_EASY_SRC_01209,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_FALSE_01209_01,easy,candidate,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,maintenance du logiciel métier marchés publics avec prestations associées,48450000,Software & Applications,maintenance logiciel métier,2016-08-02,,1,,0,SYN_EASY_SRC_01209,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_EASY_SRC_01210,easy,source,B0004,CHU de Nantes,NAME:nantes,assistance à maîtrise d'ouvrage numérique avec prestations associées,71356300,AMOA numérique,AMOA numérique,2021-04-26,72.0,0,2027-04-26,1,SYN_EASY_SRC_01210,source,none,True
SYN_EASY_TRUE_01210,easy,candidate,B0004,CHU de Nantes,NAME:nantes,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,71356300,AMOA numérique,AMOA numérique,2027-03-14,,1,,0,SYN_EASY_SRC_01210,true_recurrence,none,True
SYN_EASY_SRC_01211,easy,source,B0265,Communauté de communes du Pays d'Ancenis 265,NAME:communes pays d ancenis 265,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,71356300,AMOA numérique,AMOA numérique,2015-03-24,6.0,0,2015-09-22,0,SYN_EASY_SRC_01211,source,none,False
SYN_EASY_FALSE_01211_00,easy,candidate,B0181,Mairie de Laval 181,NAME:laval 181,développement d'une application web documentaire pour plusieurs sites,71356300,IT Services & Consulting,développement application web,2015-07-10,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_01212,easy,source,B0018,Vendée Eau,NAME:vendee eau,solution collaborative et environnement de travail numérique pour plusieurs sites,48218000,Digital Workplace & Collaboration,poste de travail,2015-01-31,72.0,0,2021-01-30,1,SYN_EASY_SRC_01212,source,none,False
SYN_EASY_TRUE_01212,easy,candidate,B0018,Vendée Eau,NAME:vendee eau,solution collaborative et environnement de travail numérique dans le cadre d'un accord-cadre,48218000,Digital Workplace & Collaboration,poste de travail,2020-12-26,,1,,0,SYN_EASY_SRC_01212,true_recurrence,legal_form_variation,False
SYN_EASY_SRC_01213,easy,source,B0120,Université d'Angers 120,NAME:d angers 120,services de télécommunications fixes et mobiles avec prestations associées,32000000,Telecom & Networks,télécommunications,2020-10-27,36.0,0,2023-10-27,1,SYN_EASY_SRC_01213,source,none,False
SYN_EASY_TRUE_01213,easy,candidate,B0120,Université d'Angers 120,NAME:d angers 120,services de télécommunications fixes et mobiles,32000000,Telecom & Networks,télécommunications,2023-09-24,,1,,0,SYN_EASY_SRC_01213,true_recurrence,none,False
SYN_EASY_SRC_01214,easy,source,B0196,Communauté de communes du Pays d'Ancenis 196,NAME:communes pays d ancenis 196,solution collaborative et environnement de travail numérique pour plusieurs sites,79512000,Digital Workplace & Collaboration,poste de travail,2016-01-16,36.0,0,2019-01-15,0,SYN_EASY_SRC_01214,source,none,False
SYN_EASY_SRC_01215,easy,source,B0218,Ville de Saint-Nazaire 218,NAME:saint nazaire 218,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72415000,Cloud & Infrastructure,hébergement cloud,2019-06-02,,1,2023-06-02,0,SYN_EASY_SRC_01215,source,missing_duration,False
SYN_EASY_SRC_01216,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,hébergement cloud et infogérance de plateformes numériques,72514000,Cloud & Infrastructure,hébergement cloud,2021-03-22,60.0,0,2026-03-22,0,SYN_EASY_SRC_01216,source,none,True
SYN_EASY_FALSE_01216_00,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,fourniture de services de messagerie et travail partagé,72212218,Digital Workplace & Collaboration,poste de travail,2026-04-21,,1,,0,SYN_EASY_SRC_01216,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_EASY_SRC_01217,easy,source,B0024,Nantes Métropole 024,NAME:nantes 024,solution collaborative et environnement de travail numérique dans le cadre d'un accord-cadre,72413000,Digital Workplace & Collaboration,poste de travail,2015-10-27,48.0,0,2019-10-27,0,SYN_EASY_SRC_01217,source,none,False
SYN_EASY_SRC_01218,easy,source,B0118,Département de Loire-Atlantique 118,NAME:loire atlantique 118,maintenance du logiciel métier marchés publics et accompagnement au déploiement,48219300,Software & Applications,maintenance logiciel métier,2021-11-02,12.0,0,2022-11-02,0,SYN_EASY_SRC_01218,source,none,False
SYN_EASY_SRC_01219,easy,source,B0004,CHU de Nantes,NAME:nantes,hébergement cloud et infogérance de plateformes numériques,72415000,Cloud & Infrastructure,hébergement cloud,2021-07-23,12.0,0,2022-07-23,0,SYN_EASY_SRC_01219,source,none,True
SYN_EASY_SRC_01220,easy,source,B0219,Communauté de communes du Pays d'Ancenis 219,NAME:communes pays d ancenis 219,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",,AMOA numérique,AMOA numérique,2016-08-23,48.0,0,2020-08-23,0,SYN_EASY_SRC_01220,source,missing_cpv,False
SYN_EASY_SRC_01221,easy,source,B0307,Département de la Vendée 307,NAME:vendee 307,prestations d'audit de sécurité du système d'information pour plusieurs sites,48730000,Cybersecurity,audit sécurité SI,2016-12-14,12.0,0,2017-12-14,0,SYN_EASY_SRC_01221,source,none,False
SYN_EASY_SRC_01222,easy,source,B0006,Ville du Mans,NAME:mans,prestations informatiques,72810000,Cybersecurity,audit sécurité SI,2017-12-29,48.0,0,2021-12-29,1,SYN_EASY_SRC_01222,source,none,True
SYN_EASY_TRUE_01222,easy,candidate,B0006,Ville du Mans,NAME:mans,"prestations d'audit de sécurité du système d'information incluant support, formation et maintenance",72810000,Cybersecurity,audit sécurité SI,2021-12-04,,1,,0,SYN_EASY_SRC_01222,true_recurrence,none,True
SYN_EASY_FALSE_01222_00,easy,candidate,B0006,Ville du Mans,NAME:mans,fourniture d'équipements réseau et prestations associées et accompagnement au déploiement,64200000,Telecom & Networks,équipements réseau,2021-08-16,,1,,0,SYN_EASY_SRC_01222,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_EASY_SRC_01223,easy,source,B0219,Communauté de communes du Pays d'Ancenis 219,NAME:communes pays d ancenis 219,solution collaborative et environnement de travail numérique,79512000,Digital Workplace & Collaboration,poste de travail,2019-10-24,,1,2023-10-24,1,SYN_EASY_SRC_01223,source,missing_duration,False
SYN_EASY_TRUE_01223,easy,candidate,B0219,Communauté de communes du Pays d'Ancenis 219,NAME:communes pays d ancenis 219,solution collaborative et environnement de travail numérique,79512000,Digital Workplace & Collaboration,poste de travail,2023-09-13,,1,,0,SYN_EASY_SRC_01223,true_recurrence,none,False
SYN_EASY_SRC_01224,easy,source,B0019,Conseil départemental de la Sarthe,NAME:departemental sarthe,fourniture d'équipements réseau et prestations associées,32420000,Telecom & Networks,équipements réseau,2019-03-11,24.0,0,2021-03-10,0,SYN_EASY_SRC_01224,source,none,False
SYN_EASY_FALSE_01224_00,easy,candidate,B0019,Conseil départemental de la Sarthe,NAME:departemental sarthe,solution collaborative et environnement de travail numérique pour les besoins des services,72413000,Digital Workplace & Collaboration,poste de travail,2020-11-05,,1,,0,SYN_EASY_SRC_01224,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_EASY_FALSE_01224_01,easy,candidate,B0019,Conseil départemental de la Sarthe,NAME:departemental sarthe,infogérance de l'infrastructure informatique,32500000,Telecom & Networks,infogérance infrastructure,2020-11-22,,1,,0,SYN_EASY_SRC_01224,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_FALSE_01224_02,easy,candidate,B0079,SDIS 85 079,NAME:sdis 85 079,services de télécommunications fixes et mobiles pour plusieurs sites,32420000,Telecom & Networks,télécommunications,2019-12-14,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_01225,easy,source,B0015,Université de Nantes,NAME:nantes,maintenance du logiciel métier finances et accompagnement au déploiement,48000000,Software & Applications,maintenance logiciel métier,2015-01-15,12.0,0,2016-01-15,0,SYN_EASY_SRC_01225,source,none,False
SYN_EASY_SRC_01226,easy,source,B0218,Ville de Saint-Nazaire 218,NAME:saint nazaire 218,hébergement cloud et infogérance de plateformes numériques pour les besoins des services,48820000,Cloud & Infrastructure,hébergement cloud,2017-01-24,12.0,0,2018-01-24,0,SYN_EASY_SRC_01226,source,none,False
SYN_EASY_SRC_01227,easy,source,B0064,Vendée Eau 064,NAME:vendee eau 064,prestations de maintenance corrective et évolutive du progiciel ressources humaines dans le cadre d'un accord-cadre,48450000,Software & Applications,maintenance logiciel métier,2019-08-19,,1,2023-08-19,0,SYN_EASY_SRC_01227,source,missing_duration,False
SYN_EASY_SRC_01228,easy,source,B0004,CHU de Nantes,NAME:nantes,solution collaborative et environnement de travail numérique dans le cadre d'un accord-cadre,72212218,Digital Workplace & Collaboration,poste de travail,2016-08-07,,1,2020-08-07,0,SYN_EASY_SRC_01228,source,missing_duration,True
SYN_EASY_FALSE_01228_00,easy,candidate,B0004,CHU de Nantes,NAME:nantes,infogérance de l'infrastructure informatique avec prestations associées,72212218,Cloud & Infrastructure,infogérance infrastructure,2017-07-11,,1,,0,SYN_EASY_SRC_01228,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,True
SYN_EASY_FALSE_01228_01,easy,candidate,B0147,SDIS 44 147,NAME:sdis 44 147,infogérance de l'infrastructure informatique,72212218,Digital Workplace & Collaboration,infogérance infrastructure,2020-09-09,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_01229,easy,source,B0060,Centre hospitalier du Mans 060,NAME:centre hospitalier mans 060,assistance à maîtrise d'ouvrage numérique,72224000,AMOA numérique,AMOA numérique,2018-12-11,36.0,0,2021-12-10,0,SYN_EASY_SRC_01229,source,none,False
SYN_EASY_SRC_01230,easy,source,B0259,Ville du Mans 259,NAME:mans 259,prestations d'audit de sécurité du système d'information,79417000,Cybersecurity,audit sécurité SI,2017-03-29,48.0,0,2021-03-29,0,SYN_EASY_SRC_01230,source,none,False
SYN_EASY_SRC_01231,easy,source,B0000,Ville de Nantes,NAME:nantes,prestations d'audit de sécurité du système d'information dans le cadre d'un accord-cadre,72212732,Cybersecurity,audit sécurité SI,2020-07-01,48.0,0,2024-07-01,0,SYN_EASY_SRC_01231,source,none,True
SYN_EASY_FALSE_01231_00,easy,candidate,B0000,Ville de Nantes,NAME:nantes,maintenance du logiciel métier patrimoine,72261000,Software & Applications,maintenance logiciel métier,2024-05-05,,1,,0,SYN_EASY_SRC_01231,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_EASY_SRC_01232,easy,source,B0018,Vendée Eau,NAME:vendee eau,services de télécommunications fixes et mobiles,32500000,Telecom & Networks,télécommunications,2016-05-03,,1,2020-05-03,1,SYN_EASY_SRC_01232,source,missing_duration,False
SYN_EASY_TRUE_01232,easy,candidate,B0018,Vendée Eau,NAME:vendee eau,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32500000,Telecom & Networks,télécommunications,2020-05-20,,1,,0,SYN_EASY_SRC_01232,true_recurrence,none,False
SYN_EASY_SRC_01233,easy,source,B0005,Université d'Angers,NAME:d angers,maintenance du logiciel métier patrimoine et accompagnement au déploiement,72261000,Software & Applications,maintenance logiciel métier,2015-02-14,24.0,0,2017-02-13,0,SYN_EASY_SRC_01233,source,none,True
SYN_EASY_FALSE_01233_00,easy,candidate,B0005,Université d'Angers,NAME:d angers,prestations d'audit de sécurité du système d'information pour plusieurs sites,72261000,Cybersecurity,audit sécurité SI,2016-12-28,,1,,0,SYN_EASY_SRC_01233,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_01234,easy,source,B0021,SEMITAN,NAME:semitan,fourniture d'équipements réseau et prestations associées pour plusieurs sites,32000000,Telecom & Networks,équipements réseau,2016-06-21,48.0,0,2020-06-21,0,SYN_EASY_SRC_01234,source,none,False
SYN_EASY_SRC_01235,easy,source,B0196,Communauté de communes du Pays d'Ancenis 196,NAME:communes pays d ancenis 196,infogérance infrastructure,48820000,Cloud & Infrastructure,infogérance infrastructure,2019-07-03,12.0,0,2020-07-02,0,SYN_EASY_SRC_01235,source,none,False
SYN_EASY_SRC_01236,easy,source,B0194,SDIS 85 194,NAME:sdis 85 194,maintenance du logiciel métier finances dans le cadre d'un accord-cadre,48000000,Software & Applications,maintenance logiciel métier,2020-06-18,24.0,0,2022-06-18,0,SYN_EASY_SRC_01236,source,none,False
SYN_EASY_FALSE_01236_00,easy,candidate,B0194,SDIS 85 194,NAME:sdis 85 194,solution collaborative et environnement de travail numérique,48611000,Software & Applications,poste de travail,2022-05-25,,1,,0,SYN_EASY_SRC_01236,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_01237,easy,source,B0000,Ville de Nantes,NAME:nantes,"prestations data, BI et cartographie décisionnelle et accompagnement au déploiement",38221000,Data / BI / Cartography,data BI cartographie,2015-09-20,24.0,0,2017-09-19,0,SYN_EASY_SRC_01237,source,none,True
SYN_EASY_FALSE_01237_00,easy,candidate,B0000,Ville de Nantes,NAME:nantes,tierce maintenance applicative pour bibliothèque dans le cadre d'un accord-cadre,48000000,Software & Applications,maintenance logiciel métier,2017-08-16,,1,,0,SYN_EASY_SRC_01237,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
